time,lat,lon,rcp26_txgt_25_p10,rcp26_txgt_25_p50,rcp26_txgt_25_p90,rcp45_txgt_25_p10,rcp45_txgt_25_p50,rcp45_txgt_25_p90,rcp85_txgt_25_p10,rcp85_txgt_25_p50,rcp85_txgt_25_p90
2049-01-01,53.87,-122.79,25.20,40.50,52.80,26.00,41.50,70.80,31.00,47.50,72.80
2050-01-01,53.87,-122.79,19.30,33.00,58.10,23.50,41.50,63.80,29.80,44.50,66.00
2051-01-01,53.87,-122.79,23.10,42.50,50.00,30.60,47.50,67.00,35.60,52.50,71.90
2052-01-01,53.87,-122.79,22.30,37.00,63.10,29.50,48.00,69.10,34.60,53.50,79.60
2053-01-01,53.87,-122.79,21.30,35.50,54.10,26.60,43.00,58.20,35.00,56.50,80.00
2054-01-01,53.87,-122.79,27.80,40.00,52.00,24.60,44.00,58.10,35.20,55.00,72.80
2055-01-01,53.87,-122.79,24.80,40.50,68.70,31.00,48.00,79.00,38.20,57.00,80.40
2056-01-01,53.87,-122.79,19.50,36.50,61.80,26.30,40.00,69.00,46.60,61.00,70.40
2057-01-01,53.87,-122.79,27.00,40.00,51.20,26.00,43.00,67.20,35.20,55.00,78.90
2058-01-01,53.87,-122.79,24.60,36.00,55.30,26.30,54.00,73.70,33.00,57.00,81.10
2059-01-01,53.87,-122.79,24.20,36.00,63.60,27.60,50.00,67.10,32.90,54.00,81.50
2060-01-01,53.87,-122.79,27.20,40.50,58.10,30.30,45.50,68.70,47.00,62.00,83.50
2061-01-01,53.87,-122.79,31.00,44.50,62.10,27.00,49.00,72.10,21.50,65.00,82.00
2062-01-01,53.87,-122.79,18.60,40.50,51.80,31.50,50.00,71.80,43.00,60.00,81.00
2063-01-01,53.87,-122.79,26.60,36.00,54.70,32.80,50.00,70.90,41.60,57.50,88.80
2064-01-01,53.87,-122.79,19.80,35.50,47.10,25.30,52.00,69.80,35.50,60.00,79.10
2065-01-01,53.87,-122.79,18.90,42.00,54.80,25.30,46.50,65.70,39.90,67.00,82.00
2066-01-01,53.87,-122.79,22.00,37.00,58.30,35.20,50.00,68.80,38.30,75.00,97.40
2067-01-01,53.87,-122.79,19.10,40.00,55.70,30.60,48.00,60.40,38.80,66.50,99.00
2068-01-01,53.87,-122.79,26.00,37.50,58.20,31.90,47.50,68.50,52.00,66.50,83.10
2069-01-01,53.87,-122.79,23.30,38.50,56.40,33.30,48.50,69.70,50.20,65.50,80.70
2070-01-01,53.87,-122.79,21.60,40.50,53.40,21.30,44.50,68.10,35.20,69.00,88.90
2071-01-01,53.87,-122.79,23.30,36.00,58.40,31.60,52.50,70.80,40.00,71.00,85.00
2072-01-01,53.87,-122.79,18.20,41.50,55.50,35.60,57.50,72.10,42.60,75.50,99.10
2073-01-01,53.87,-122.79,24.60,37.00,55.10,30.50,53.50,74.60,47.90,71.00,97.50
2074-01-01,53.87,-122.79,19.20,36.50,53.00,28.60,49.50,77.10,42.30,70.00,86.90
2075-01-01,53.87,-122.79,27.60,42.50,60.10,27.20,46.00,77.90,43.30,69.50,104.20
2076-01-01,53.87,-122.79,21.60,42.50,56.40,29.90,51.00,70.60,58.00,78.50,99.10
2077-01-01,53.87,-122.79,24.00,36.00,58.80,36.30,51.50,75.10,55.00,76.50,95.40
2078-01-01,53.87,-122.79,20.90,40.50,52.80,26.20,59.00,70.80,43.10,77.50,100.00
