time,lon,lat,rcp26_first_fall_frost_p10,rcp26_first_fall_frost_p50,rcp26_first_fall_frost_p90,rcp45_first_fall_frost_p10,rcp45_first_fall_frost_p50,rcp45_first_fall_frost_p90,rcp85_first_fall_frost_p10,rcp85_first_fall_frost_p50,rcp85_first_fall_frost_p90
2039-01-01,-112.54,49.71,268.00,272.00,287.40,259.30,277.00,293.60,262.60,281.00,291.40
2040-01-01,-112.54,49.71,259.90,271.50,287.00,258.90,272.50,290.40,260.30,274.50,294.00
2041-01-01,-112.54,49.71,260.00,276.50,293.70,262.30,278.50,294.70,263.30,280.00,293.00
2042-01-01,-112.54,49.71,258.60,272.00,292.50,260.60,275.50,291.20,262.60,274.00,288.00
2043-01-01,-112.54,49.71,264.00,278.50,290.00,259.00,271.00,285.70,270.00,285.50,298.70
2044-01-01,-112.54,49.71,261.60,273.50,286.80,262.30,278.50,293.20,263.60,276.00,292.70
2045-01-01,-112.54,49.71,257.30,269.50,293.50,263.30,280.50,294.40,262.80,283.00,293.70
2046-01-01,-112.54,49.71,264.60,281.50,290.40,263.90,279.50,291.10,265.60,275.50,297.20
2047-01-01,-112.54,49.71,257.30,267.50,287.70,266.60,272.50,288.70,261.00,274.50,297.10
2048-01-01,-112.54,49.71,258.30,274.50,290.00,261.60,276.00,291.20,270.90,284.50,296.00
2049-01-01,-112.54,49.71,257.90,268.50,285.70,261.30,276.00,289.00,265.20,287.50,296.00
2050-01-01,-112.54,49.71,258.20,275.50,289.40,263.30,277.50,290.10,263.30,274.50,294.00
2051-01-01,-112.54,49.71,259.80,274.00,285.00,258.00,272.00,286.40,255.30,278.50,292.70
2052-01-01,-112.54,49.71,262.30,271.00,291.10,262.20,277.00,295.70,270.60,285.00,295.70
2053-01-01,-112.54,49.71,258.80,272.00,290.10,256.60,271.50,283.80,269.30,284.50,298.00
2054-01-01,-112.54,49.71,264.30,273.00,291.00,262.30,276.00,293.10,257.40,280.50,299.00
2055-01-01,-112.54,49.71,256.90,276.50,293.80,263.00,276.50,298.80,272.00,280.50,298.70
2056-01-01,-112.54,49.71,258.90,272.00,291.70,265.00,276.50,288.00,266.60,277.00,298.70
2057-01-01,-112.54,49.71,263.30,274.00,290.70,262.30,275.50,294.60,260.00,282.50,295.00
2058-01-01,-112.54,49.71,257.80,272.50,295.80,266.20,277.50,291.70,265.30,282.50,296.70
2059-01-01,-112.54,49.71,256.90,278.00,289.40,259.50,273.00,290.70,258.50,285.00,295.10
2060-01-01,-112.54,49.71,269.00,282.00,294.40,263.20,275.50,298.10,268.60,285.50,301.70
2061-01-01,-112.54,49.71,255.90,273.00,292.40,271.30,279.00,294.10,259.90,284.00,298.90
2062-01-01,-112.54,49.71,260.60,270.50,290.70,270.00,281.50,294.00,269.30,287.50,299.00
2063-01-01,-112.54,49.71,261.20,269.50,288.20,267.30,279.50,293.70,272.30,280.50,295.00
2064-01-01,-112.54,49.71,258.60,276.50,293.70,259.30,275.00,294.40,268.60,287.50,297.50
2065-01-01,-112.54,49.71,249.90,274.00,288.40,265.30,281.00,297.50,268.00,282.50,295.70
2066-01-01,-112.54,49.71,264.20,275.00,290.40,259.00,278.00,294.00,268.20,286.00,299.00
2067-01-01,-112.54,49.71,261.30,272.00,292.40,268.30,282.50,294.70,268.30,291.00,301.00
2068-01-01,-112.54,49.71,260.20,278.00,291.10,267.30,278.50,297.40,273.60,284.50,301.50
2069-01-01,-112.54,49.71,256.60,273.50,292.50,267.30,279.00,294.80,272.00,289.50,296.00
2070-01-01,-112.54,49.71,259.30,273.00,291.10,264.00,277.50,293.10,271.30,281.00,301.60
2071-01-01,-112.54,49.71,252.60,266.50,293.20,269.30,281.50,300.80,275.20,291.50,299.10
2072-01-01,-112.54,49.71,253.40,269.50,284.00,263.50,284.50,294.00,265.30,285.50,299.70
2073-01-01,-112.54,49.71,258.00,273.00,297.10,271.60,284.50,297.00,265.90,290.50,301.80
2074-01-01,-112.54,49.71,261.30,270.50,285.70,266.30,281.50,297.70,268.30,290.50,303.80
2075-01-01,-112.54,49.71,256.00,273.50,291.80,265.30,277.50,295.40,268.10,293.50,301.70
2076-01-01,-112.54,49.71,264.60,278.00,290.70,268.30,281.50,295.40,274.30,287.50,297.80
2077-01-01,-112.54,49.71,262.00,274.00,286.20,262.90,283.00,294.70,270.60,288.50,298.00
2078-01-01,-112.54,49.71,255.50,280.50,289.10,267.60,283.50,296.00,273.30,288.50,302.20
2079-01-01,-112.54,49.71,258.90,274.50,292.10,262.30,283.00,292.70,273.00,291.00,302.70
2080-01-01,-112.54,49.71,256.30,274.00,293.30,267.60,281.50,295.50,266.70,290.00,307.00
2081-01-01,-112.54,49.71,261.30,270.50,288.80,267.00,276.00,295.40,276.30,290.00,304.10
2082-01-01,-112.54,49.71,263.30,273.50,294.70,266.90,279.00,296.00,273.40,292.00,313.70
2083-01-01,-112.54,49.71,253.60,278.00,295.40,262.30,280.50,296.00,271.10,291.50,299.70
2084-01-01,-112.54,49.71,253.10,273.00,296.70,268.20,284.00,301.10,270.80,294.00,310.90
2085-01-01,-112.54,49.71,253.80,272.50,289.90,271.00,283.50,293.40,265.60,290.50,308.80
2086-01-01,-112.54,49.71,266.00,277.50,288.70,263.00,278.50,298.80,267.20,288.00,304.50
2087-01-01,-112.54,49.71,259.90,272.50,286.70,262.30,284.50,295.10,274.20,291.00,308.00
2088-01-01,-112.54,49.71,262.20,275.00,293.10,269.90,288.00,297.80,271.30,292.00,307.10
2089-01-01,-112.54,49.71,258.60,270.00,285.00,268.00,283.00,298.20,273.50,295.00,303.10
2090-01-01,-112.54,49.71,260.20,275.00,294.70,265.00,283.00,297.80,276.90,287.00,304.70
2091-01-01,-112.54,49.71,262.60,274.00,288.70,265.20,284.00,300.00,274.20,293.00,303.40
2092-01-01,-112.54,49.71,262.30,274.00,289.90,268.30,275.00,292.70,277.80,290.00,302.10
2093-01-01,-112.54,49.71,264.60,278.50,290.70,264.00,278.50,298.70,275.80,290.00,306.80
2094-01-01,-112.54,49.71,260.60,277.50,287.50,263.60,281.50,297.10,283.00,296.50,308.70
2095-01-01,-112.54,49.71,256.90,272.50,288.00,264.50,274.50,299.70,279.30,290.00,299.00
2096-01-01,-112.54,49.71,259.30,271.00,288.40,265.30,285.00,294.80,279.30,296.00,307.40
2097-01-01,-112.54,49.71,261.30,273.00,294.00,269.30,281.50,298.70,277.10,295.50,314.10
2098-01-01,-112.54,49.71,257.00,273.00,284.00,268.60,281.00,294.00,285.30,294.00,304.40
2099-01-01,-112.54,49.71,259.30,274.50,291.90,261.60,280.50,291.70,275.20,294.00,310.60
2100-01-01,-112.54,49.71,258.60,276.00,292.00,268.10,287.50,296.00,276.20,294.00,309.00
1950-01-01,-113.63,49.87,251.20,261.50,275.90,251.20,261.50,275.90,251.20,261.50,275.90
1951-01-01,-113.63,49.87,244.80,264.00,270.00,242.40,263.00,269.40,242.40,263.00,270.00
1952-01-01,-113.63,49.87,247.30,261.00,268.70,247.30,261.00,269.40,246.70,261.00,269.40
1953-01-01,-113.63,49.87,243.90,267.50,280.40,243.90,263.50,279.70,243.90,261.50,279.70
1954-01-01,-113.63,49.87,239.60,262.00,273.40,239.60,262.00,273.40,239.60,260.50,273.40
1955-01-01,-113.63,49.87,245.60,255.50,267.10,245.60,255.50,267.10,245.60,255.50,267.10
1956-01-01,-113.63,49.87,249.60,260.00,270.70,249.60,260.00,270.70,251.60,262.00,270.70
1957-01-01,-113.63,49.87,247.60,261.00,270.00,249.30,262.50,270.00,249.00,262.50,270.70
1958-01-01,-113.63,49.87,245.90,256.00,278.50,244.30,257.50,278.50,244.30,257.00,278.50
1959-01-01,-113.63,49.87,247.20,259.00,269.70,250.60,259.00,269.70,250.60,259.00,269.70
1960-01-01,-113.63,49.87,252.30,266.00,278.70,253.30,266.00,278.70,252.30,266.00,278.70
1961-01-01,-113.63,49.87,251.00,261.00,269.10,251.30,261.00,268.40,251.00,261.00,269.10
1962-01-01,-113.63,49.87,241.20,260.00,269.70,241.20,259.50,269.70,241.20,259.50,269.70
1963-01-01,-113.63,49.87,245.10,260.00,275.00,245.10,260.00,275.00,245.10,260.50,275.00
1964-01-01,-113.63,49.87,243.60,261.00,276.40,243.60,258.50,276.40,243.60,258.50,276.40
1965-01-01,-113.63,49.87,253.30,263.00,270.70,253.60,263.00,270.70,253.60,263.00,270.70
1966-01-01,-113.63,49.87,245.30,256.00,267.00,245.30,256.00,267.00,245.30,256.00,267.00
1967-01-01,-113.63,49.87,243.60,262.00,269.00,245.40,262.50,269.00,243.60,262.50,269.00
1968-01-01,-113.63,49.87,244.60,257.50,267.00,246.30,256.50,267.00,246.30,257.50,267.00
1969-01-01,-113.63,49.87,241.30,257.00,267.70,241.30,257.50,267.70,241.30,256.50,267.70
1970-01-01,-113.63,49.87,243.20,259.00,271.70,243.20,259.00,271.70,243.20,259.00,271.70
1971-01-01,-113.63,49.87,243.00,259.00,264.40,243.00,259.00,264.40,243.00,258.50,263.40
1972-01-01,-113.63,49.87,244.00,253.00,266.40,244.00,253.00,266.40,244.00,254.00,266.40
1973-01-01,-113.63,49.87,241.20,257.50,273.40,241.90,257.50,273.70,241.90,257.50,273.40
1974-01-01,-113.63,49.87,241.00,255.50,267.00,241.00,255.50,267.00,241.00,255.50,267.00
1975-01-01,-113.63,49.87,246.50,259.50,271.40,246.50,258.00,271.40,245.30,258.50,271.40
1976-01-01,-113.63,49.87,240.90,258.50,271.40,241.60,258.50,271.40,241.60,259.50,271.40
1977-01-01,-113.63,49.87,255.60,264.00,275.10,255.60,264.00,275.10,255.60,264.00,275.10
1978-01-01,-113.63,49.87,244.50,261.50,272.40,244.50,260.50,272.40,244.50,261.50,272.40
1979-01-01,-113.63,49.87,253.90,261.00,271.70,253.90,261.00,271.70,253.60,261.00,271.70
1980-01-01,-113.63,49.87,243.80,260.50,271.80,243.80,260.50,271.80,243.80,260.50,272.70
1981-01-01,-113.63,49.87,243.00,265.50,282.10,243.00,263.50,282.10,243.00,263.50,282.40
1982-01-01,-113.63,49.87,240.60,261.00,273.10,239.90,261.00,273.10,239.90,260.50,273.10
1983-01-01,-113.63,49.87,243.30,258.50,267.70,243.30,258.50,267.10,243.30,258.50,267.10
1984-01-01,-113.63,49.87,245.00,261.00,275.10,245.00,261.00,275.10,245.00,261.00,275.10
1985-01-01,-113.63,49.87,239.50,258.00,269.00,241.60,258.00,269.00,241.60,258.00,269.00
1986-01-01,-113.63,49.87,250.50,261.00,273.10,250.50,260.50,273.80,250.50,260.50,273.80
1987-01-01,-113.63,49.87,243.90,261.50,272.70,243.90,261.50,272.70,243.90,261.50,272.70
1988-01-01,-113.63,49.87,241.00,264.00,273.70,241.00,264.00,273.70,241.00,264.00,273.70
1989-01-01,-113.63,49.87,252.30,261.00,276.00,253.00,262.00,276.00,253.00,262.00,276.00
1990-01-01,-113.63,49.87,256.60,264.50,279.50,256.30,264.50,279.50,255.30,264.50,278.80
1991-01-01,-113.63,49.87,245.40,263.50,271.40,245.40,263.50,271.40,245.40,264.00,271.40
1992-01-01,-113.63,49.87,248.90,266.00,282.40,248.90,266.00,282.40,245.90,266.00,282.40
1993-01-01,-113.63,49.87,242.00,260.50,269.80,242.00,258.00,266.70,242.00,258.00,266.70
1994-01-01,-113.63,49.87,241.90,258.50,268.10,242.50,260.00,268.10,241.90,260.00,268.40
1995-01-01,-113.63,49.87,242.30,261.00,276.50,243.50,261.00,276.50,242.30,261.00,276.50
1996-01-01,-113.63,49.87,244.90,262.00,270.80,244.90,262.00,270.80,244.90,262.00,270.80
1997-01-01,-113.63,49.87,242.20,263.00,279.90,242.20,263.00,279.90,242.20,263.00,279.90
1998-01-01,-113.63,49.87,253.90,264.00,271.80,253.90,264.00,271.80,252.30,263.00,269.00
1999-01-01,-113.63,49.87,246.00,262.50,277.10,246.00,264.00,277.10,246.00,262.50,277.10
2000-01-01,-113.63,49.87,252.90,266.50,273.40,255.30,266.00,273.40,252.90,266.00,273.40
2001-01-01,-113.63,49.87,247.50,263.00,272.40,250.30,263.00,272.40,250.00,263.00,272.40
2002-01-01,-113.63,49.87,253.30,263.50,278.80,253.60,264.50,278.80,253.30,263.50,278.80
2003-01-01,-113.63,49.87,256.60,265.50,282.40,256.60,265.50,282.40,256.60,267.50,282.40
2004-01-01,-113.63,49.87,252.20,266.50,275.00,252.20,266.50,275.00,252.20,266.50,275.00
2005-01-01,-113.63,49.87,252.00,260.00,268.80,252.00,260.00,268.80,251.30,260.00,268.70
2006-01-01,-113.63,49.87,255.90,267.50,286.40,252.10,262.00,282.50,249.30,259.00,265.00
2007-01-01,-113.63,49.87,251.60,269.00,280.70,247.90,261.50,277.60,255.50,267.50,283.10
2008-01-01,-113.63,49.87,251.30,263.00,277.30,249.00,261.50,266.70,256.60,268.50,281.80
2009-01-01,-113.63,49.87,250.00,264.00,279.50,256.00,266.00,282.00,253.60,265.00,273.00
2010-01-01,-113.63,49.87,242.60,265.00,275.10,246.50,264.50,279.80,252.90,263.50,281.00
2011-01-01,-113.63,49.87,257.00,266.00,282.70,251.00,262.00,279.40,242.40,266.50,276.60
2012-01-01,-113.63,49.87,251.30,265.50,280.10,252.90,263.00,275.70,249.90,263.50,283.10
2013-01-01,-113.63,49.87,251.30,264.50,279.10,246.30,262.50,277.30,254.30,265.00,274.10
2014-01-01,-113.63,49.87,254.00,267.00,286.90,244.20,266.00,279.40,253.00,263.50,275.40
2015-01-01,-113.63,49.87,255.00,265.50,273.00,250.60,259.50,272.70,251.60,270.00,282.10
2016-01-01,-113.63,49.87,251.60,264.00,278.00,254.30,265.50,274.70,252.20,264.50,276.10
2017-01-01,-113.63,49.87,258.30,269.00,281.00,256.30,267.00,278.70,255.20,264.00,278.10
2018-01-01,-113.63,49.87,255.90,267.50,280.70,255.50,271.00,286.40,247.30,261.00,270.70
2019-01-01,-113.63,49.87,253.60,264.00,281.40,247.80,264.00,282.80,251.60,269.00,281.70
2020-01-01,-113.63,49.87,249.50,264.50,277.40,246.30,266.50,278.00,262.30,271.00,287.10
2021-01-01,-113.63,49.87,255.60,270.50,280.70,253.00,264.00,286.70,256.30,267.00,280.70
2022-01-01,-113.63,49.87,252.30,268.00,280.60,259.30,272.50,280.40,257.60,266.50,285.70
2023-01-01,-113.63,49.87,255.20,267.00,282.10,256.00,266.00,288.20,259.60,267.50,283.40
2024-01-01,-113.63,49.87,253.90,267.50,284.10,252.30,260.00,284.70,258.30,265.00,272.40
2025-01-01,-113.63,49.87,253.50,266.50,288.20,248.20,262.50,280.90,256.30,267.00,284.50
2026-01-01,-113.63,49.87,256.30,266.00,273.00,249.50,268.00,281.70,242.30,265.50,283.30
2027-01-01,-113.63,49.87,250.40,268.50,277.70,253.30,267.00,287.70,255.50,265.50,283.80
2028-01-01,-113.63,49.87,246.30,266.50,280.50,249.20,270.00,281.90,255.20,265.50,281.70
2029-01-01,-113.63,49.87,251.50,268.50,289.10,256.00,265.00,279.70,253.50,270.50,285.70
2030-01-01,-113.63,49.87,256.30,266.50,278.00,257.20,271.50,292.40,260.80,270.50,284.10
2031-01-01,-113.63,49.87,261.00,268.00,283.40,253.50,267.00,284.90,260.60,267.50,287.90
2032-01-01,-113.63,49.87,259.40,268.50,279.80,248.90,263.00,278.60,251.60,265.50,279.20
2033-01-01,-113.63,49.87,254.00,270.00,281.70,250.90,268.00,284.70,260.60,268.00,282.70
2034-01-01,-113.63,49.87,260.00,268.50,279.70,254.20,265.50,286.70,254.20,269.50,282.40
2035-01-01,-113.63,49.87,258.30,267.50,281.10,259.60,272.50,287.00,255.20,268.00,280.70
2036-01-01,-113.63,49.87,254.90,269.00,289.40,249.30,266.50,286.40,251.90,268.00,282.40
2037-01-01,-113.63,49.87,254.00,267.50,286.10,255.60,268.50,287.20,256.60,269.50,285.00
2038-01-01,-113.63,49.87,255.20,271.50,290.00,257.30,267.00,285.70,260.30,270.00,281.10
2039-01-01,-113.63,49.87,257.80,270.50,286.70,253.30,270.00,288.40,260.00,272.50,287.00
2040-01-01,-113.63,49.87,247.90,268.50,283.70,256.60,270.00,285.80,259.60,272.50,291.60
2041-01-01,-113.63,49.87,257.90,270.50,288.40,260.00,271.50,291.30,260.20,274.50,290.40
2042-01-01,-113.63,49.87,252.20,268.50,284.70,254.20,266.00,277.70,257.50,272.00,285.70
2043-01-01,-113.63,49.87,255.40,267.00,278.80,249.90,268.00,281.10,259.90,276.00,296.10
2044-01-01,-113.63,49.87,253.60,266.00,282.10,256.30,266.00,286.80,258.30,271.50,285.00
2045-01-01,-113.63,49.87,254.60,265.00,285.30,256.30,272.50,288.70,258.20,277.50,290.70
2046-01-01,-113.63,49.87,254.90,269.00,289.70,263.30,274.00,286.70,262.60,273.00,295.00
2047-01-01,-113.63,49.87,257.00,266.50,278.70,263.30,270.50,284.00,255.60,269.50,288.40
2048-01-01,-113.63,49.87,255.60,267.50,287.40,254.00,273.00,283.70,270.00,279.00,291.70
2049-01-01,-113.63,49.87,255.60,265.00,275.70,249.30,273.00,286.70,260.90,279.00,292.50
2050-01-01,-113.63,49.87,257.50,268.50,286.40,259.00,269.50,287.60,259.30,273.00,294.00
2051-01-01,-113.63,49.87,258.90,272.50,284.70,256.20,271.50,283.70,251.60,271.50,291.10
2052-01-01,-113.63,49.87,260.00,269.00,290.20,248.60,275.00,293.20,267.30,274.00,295.00
2053-01-01,-113.63,49.87,256.30,269.00,290.50,250.50,262.50,281.00,262.20,278.00,292.00
2054-01-01,-113.63,49.87,264.00,270.50,290.80,253.60,270.00,289.40,255.40,279.00,297.80
2055-01-01,-113.63,49.87,258.30,268.00,283.00,256.00,271.50,287.00,264.60,279.00,290.40
2056-01-01,-113.63,49.87,253.80,270.50,291.70,261.60,272.00,284.70,264.90,273.50,294.70
2057-01-01,-113.63,49.87,259.30,267.00,280.70,254.80,270.00,286.70,259.30,276.00,293.40
2058-01-01,-113.63,49.87,251.60,267.00,287.10,254.90,272.50,291.00,261.30,277.50,292.20
2059-01-01,-113.63,49.87,252.50,268.50,285.00,259.50,271.00,288.40,262.00,277.00,292.00
2060-01-01,-113.63,49.87,261.30,274.50,291.10,256.90,274.00,295.00,261.10,282.00,290.50
2061-01-01,-113.63,49.87,252.90,270.50,288.50,266.00,273.00,287.70,255.60,282.00,298.30
2062-01-01,-113.63,49.87,254.00,270.00,287.00,261.50,277.50,286.40,263.30,277.00,296.70
2063-01-01,-113.63,49.87,258.50,267.50,283.70,260.80,273.00,290.80,264.30,276.50,292.80
2064-01-01,-113.63,49.87,255.60,273.50,293.00,256.20,270.50,292.70,267.30,280.50,295.10
2065-01-01,-113.63,49.87,243.50,269.50,288.40,264.30,277.00,291.40,260.30,276.50,293.00
2066-01-01,-113.63,49.87,255.40,270.50,283.40,256.90,269.00,291.00,265.30,284.50,298.00
2067-01-01,-113.63,49.87,256.10,265.50,285.10,260.60,276.50,293.40,260.90,277.50,298.40
2068-01-01,-113.63,49.87,254.90,271.50,286.80,256.30,268.50,284.70,266.50,284.00,297.70
2069-01-01,-113.63,49.87,253.60,270.50,276.00,266.00,273.50,292.50,270.30,277.00,294.40
2070-01-01,-113.63,49.87,255.30,265.50,283.10,260.60,274.50,285.40,265.90,277.00,293.40
2071-01-01,-113.63,49.87,243.20,261.00,282.40,260.60,275.00,291.50,268.30,281.50,295.00
2072-01-01,-113.63,49.87,250.30,265.00,275.80,263.20,278.00,292.70,263.60,277.50,290.10
2073-01-01,-113.63,49.87,255.30,266.50,288.40,265.50,280.50,292.10,265.90,285.50,292.00
2074-01-01,-113.63,49.87,259.30,265.00,277.00,257.30,270.00,289.80,269.90,288.00,300.10
2075-01-01,-113.63,49.87,253.00,266.00,282.80,258.00,268.50,286.40,268.10,292.50,300.40
2076-01-01,-113.63,49.87,257.30,273.00,286.00,258.60,277.00,288.70,269.30,283.50,294.70
2077-01-01,-113.63,49.87,262.00,268.00,280.70,259.30,275.50,292.70,266.50,285.00,291.70
2078-01-01,-113.63,49.87,250.20,269.00,284.10,258.00,282.00,295.70,267.30,281.00,297.40
2079-01-01,-113.63,49.87,254.00,268.50,285.80,259.90,271.50,292.40,269.60,289.50,300.80
2080-01-01,-113.63,49.87,254.60,265.00,282.40,257.80,272.50,290.80,263.30,282.00,301.00
2081-01-01,-113.63,49.87,249.80,266.00,281.00,266.00,271.50,286.60,266.60,283.50,297.70
2082-01-01,-113.63,49.87,256.30,265.50,281.70,260.60,271.50,287.40,265.40,288.50,302.60
2083-01-01,-113.63,49.87,253.60,269.00,290.00,260.30,278.00,294.50,268.30,287.00,296.40
2084-01-01,-113.63,49.87,250.60,265.00,283.50,256.80,277.50,296.80,269.00,290.50,309.60
2085-01-01,-113.63,49.87,247.00,265.50,284.70,262.50,276.50,288.70,264.30,289.00,308.50
2086-01-01,-113.63,49.87,260.30,270.00,285.70,258.90,276.50,295.40,267.20,283.00,303.10
2087-01-01,-113.63,49.87,250.00,269.00,286.40,256.20,274.50,291.70,266.30,286.00,306.20
2088-01-01,-113.63,49.87,261.00,270.00,290.40,259.30,283.00,293.10,265.30,290.00,307.10
2089-01-01,-113.63,49.87,257.90,266.00,283.70,256.90,275.00,296.20,273.50,291.50,300.70
2090-01-01,-113.63,49.87,254.90,267.50,289.80,255.60,268.50,284.10,275.00,284.50,298.50
2091-01-01,-113.63,49.87,256.90,272.00,288.70,261.90,278.00,292.80,262.60,287.00,303.40
2092-01-01,-113.63,49.87,252.30,264.50,281.50,265.30,271.50,287.40,273.20,288.50,299.70
2093-01-01,-113.63,49.87,261.60,269.00,287.10,260.90,272.00,294.50,272.60,286.50,304.00
2094-01-01,-113.63,49.87,258.30,274.00,284.70,257.90,272.50,291.70,278.90,293.00,308.70
2095-01-01,-113.63,49.87,250.90,266.00,285.10,258.50,268.50,296.80,275.30,283.50,297.70
2096-01-01,-113.63,49.87,258.00,268.50,284.10,264.00,280.00,294.20,269.60,294.00,306.90
2097-01-01,-113.63,49.87,258.30,268.50,282.70,256.10,272.50,298.70,272.20,293.00,314.40
2098-01-01,-113.63,49.87,252.30,265.00,275.10,263.30,276.50,285.70,276.10,291.00,298.70
2099-01-01,-113.63,49.87,256.90,271.50,286.10,256.20,273.00,285.00,275.00,292.00,310.60
2100-01-01,-113.63,49.87,252.10,267.50,282.40,264.00,280.00,296.00,270.30,290.50,307.00
1950-01-01,-111.63,49.87,254.30,266.00,284.20,254.30,266.00,284.20,254.30,266.00,284.20
1951-01-01,-111.63,49.87,257.30,267.00,273.70,257.30,267.00,273.70,257.30,267.00,273.70
1952-01-01,-111.63,49.87,256.00,265.50,272.70,255.30,265.50,272.70,256.30,266.00,272.70
1953-01-01,-111.63,49.87,259.30,272.00,286.40,259.30,272.00,286.40,259.30,272.00,286.40
1954-01-01,-111.63,49.87,260.00,268.50,280.00,260.00,268.50,280.70,260.00,268.50,280.70
1955-01-01,-111.63,49.87,251.30,261.00,279.10,254.30,263.00,279.10,252.60,262.50,279.10
1956-01-01,-111.63,49.87,253.30,266.00,273.70,253.30,266.00,273.70,253.30,266.00,273.70
1957-01-01,-111.63,49.87,253.10,267.00,285.70,253.10,267.00,286.00,253.10,267.00,285.70
1958-01-01,-111.63,49.87,253.20,264.50,279.40,253.20,264.50,279.40,252.50,264.50,279.40
1959-01-01,-111.63,49.87,254.30,262.50,269.70,254.30,262.50,269.70,254.30,262.50,269.70
1960-01-01,-111.63,49.87,256.10,269.00,283.70,254.90,269.00,283.70,252.60,269.00,283.70
1961-01-01,-111.63,49.87,252.30,264.00,289.60,255.20,266.00,289.60,255.20,266.00,289.60
1962-01-01,-111.63,49.87,256.90,268.00,281.70,256.90,268.00,281.70,256.90,268.00,281.70
1963-01-01,-111.63,49.87,255.00,264.00,280.20,255.60,264.50,280.20,255.60,264.50,280.20
1964-01-01,-111.63,49.87,256.00,269.00,277.10,256.30,269.00,277.10,256.00,269.00,277.10
1965-01-01,-111.63,49.87,255.30,264.50,273.00,255.30,263.50,273.00,255.00,263.00,273.00
1966-01-01,-111.63,49.87,252.60,266.50,271.70,252.60,266.50,272.40,252.60,266.50,271.70
1967-01-01,-111.63,49.87,259.00,267.00,276.40,259.00,267.00,276.40,259.30,268.50,276.40
1968-01-01,-111.63,49.87,251.90,266.00,281.10,251.90,266.00,281.10,251.90,266.00,281.10
1969-01-01,-111.63,49.87,255.60,265.00,275.10,255.30,265.00,275.10,255.30,265.00,275.10
1970-01-01,-111.63,49.87,249.10,264.50,284.70,249.10,264.50,282.40,249.10,264.50,283.10
1971-01-01,-111.63,49.87,256.90,266.00,281.30,255.30,264.50,281.30,256.90,266.00,281.30
1972-01-01,-111.63,49.87,255.00,267.50,274.70,253.60,267.00,274.70,253.60,267.00,274.70
1973-01-01,-111.63,49.87,254.00,268.00,275.70,254.30,268.00,275.70,254.30,268.00,275.70
1974-01-01,-111.63,49.87,252.30,262.50,273.40,252.60,262.50,273.40,252.30,262.50,273.10
1975-01-01,-111.63,49.87,253.90,266.00,278.10,253.90,266.00,278.10,253.90,266.00,278.10
1976-01-01,-111.63,49.87,253.90,269.50,281.00,253.90,269.00,281.00,251.60,269.50,281.00
1977-01-01,-111.63,49.87,259.60,267.50,281.50,259.60,267.00,281.50,258.30,267.00,281.50
1978-01-01,-111.63,49.87,259.30,270.50,279.70,259.30,270.50,279.70,259.30,270.50,280.00
1979-01-01,-111.63,49.87,259.30,264.00,278.50,259.30,264.00,279.20,259.60,264.00,279.20
1980-01-01,-111.63,49.87,250.90,265.50,280.40,250.90,265.50,280.40,250.90,265.50,280.40
1981-01-01,-111.63,49.87,252.60,267.50,280.70,255.50,268.00,280.70,252.60,267.50,280.70
1982-01-01,-111.63,49.87,255.50,267.00,273.00,255.50,267.00,273.00,255.50,267.00,273.00
1983-01-01,-111.63,49.87,251.50,265.00,284.60,251.50,265.00,284.60,251.50,265.00,276.90
1984-01-01,-111.63,49.87,259.30,268.00,283.10,259.30,268.00,283.10,259.30,268.00,283.10
1985-01-01,-111.63,49.87,252.60,265.50,277.50,252.90,265.00,283.20,252.60,265.00,283.20
1986-01-01,-111.63,49.87,255.30,268.00,276.40,256.30,268.00,276.40,255.30,268.00,276.40
1987-01-01,-111.63,49.87,250.90,268.50,273.00,250.90,268.50,273.00,250.90,267.50,273.00
1988-01-01,-111.63,49.87,262.60,272.00,283.40,262.30,270.50,281.70,263.30,272.00,283.40
1989-01-01,-111.63,49.87,254.50,271.00,281.80,258.00,271.50,282.70,258.00,271.00,282.70
1990-01-01,-111.63,49.87,255.60,267.50,283.50,252.90,267.50,283.80,255.60,267.50,283.80
1991-01-01,-111.63,49.87,257.00,267.50,277.90,257.00,267.00,281.40,257.00,267.00,281.40
1992-01-01,-111.63,49.87,256.50,269.50,282.40,256.50,269.50,282.40,260.60,269.50,282.40
1993-01-01,-111.63,49.87,254.00,265.50,286.40,254.00,264.50,286.40,254.00,264.50,287.00
1994-01-01,-111.63,49.87,256.00,263.00,284.70,256.00,263.00,284.70,256.00,263.00,284.70
1995-01-01,-111.63,49.87,259.00,265.00,281.40,259.30,266.00,281.40,259.00,265.00,281.40
1996-01-01,-111.63,49.87,252.30,268.50,283.90,252.30,268.50,283.90,253.60,268.50,283.90
1997-01-01,-111.63,49.87,256.20,269.50,282.40,258.30,269.50,282.40,259.20,269.50,282.40
1998-01-01,-111.63,49.87,256.00,265.50,281.70,256.00,265.50,281.70,256.00,265.50,281.70
1999-01-01,-111.63,49.87,258.30,270.50,280.10,258.30,270.50,280.10,258.30,270.00,283.10
2000-01-01,-111.63,49.87,257.60,272.50,284.70,259.00,272.50,285.00,259.00,271.50,285.00
2001-01-01,-111.63,49.87,252.00,265.00,286.80,251.30,265.00,286.80,251.30,264.50,286.80
2002-01-01,-111.63,49.87,255.40,272.50,285.20,255.40,272.50,290.50,255.40,272.50,285.20
