time,lon,lat,rcp26_r10mm_p10,rcp26_r10mm_p50,rcp26_r10mm_p90,rcp45_r10mm_p10,rcp45_r10mm_p50,rcp45_r10mm_p90,rcp85_r10mm_p10,rcp85_r10mm_p50,rcp85_r10mm_p90
2008-01-01,-113.54,50.04,7.00,10.00,13.70,6.00,9.00,14.40,7.00,10.50,15.70
2009-01-01,-113.54,50.04,5.00,11.00,15.10,6.00,9.50,15.10,6.00,9.00,17.00
2010-01-01,-113.54,50.04,6.00,8.50,13.70,5.30,10.00,16.00,4.30,9.50,16.70
2011-01-01,-113.54,50.04,5.00,10.50,14.70,7.00,9.00,12.70,6.00,9.50,14.70
2012-01-01,-113.54,50.04,6.30,8.00,14.70,4.30,8.50,13.70,5.30,10.00,16.70
2013-01-01,-113.54,50.04,7.30,9.00,14.70,6.30,9.50,15.00,5.00,9.00,16.40
2014-01-01,-113.54,50.04,5.00,8.00,16.00,5.00,9.00,14.00,5.00,8.50,14.00
2015-01-01,-113.54,50.04,6.00,9.00,12.00,3.60,9.50,12.70,5.30,9.00,14.70
2016-01-01,-113.54,50.04,6.30,10.00,14.00,5.30,9.00,16.00,5.30,10.00,17.40
2017-01-01,-113.54,50.04,7.00,9.00,14.70,5.00,9.00,14.10,5.30,9.00,15.40
2018-01-01,-113.54,50.04,6.30,11.00,16.00,5.00,8.00,11.70,4.00,7.50,12.10
2019-01-01,-113.54,50.04,4.30,8.00,13.00,5.30,9.50,14.70,6.30,9.00,15.00
2020-01-01,-113.54,50.04,4.30,9.00,13.70,6.00,8.50,12.70,4.30,9.00,14.40
2021-01-01,-113.54,50.04,4.00,11.00,14.00,8.00,10.00,14.00,6.30,12.00,17.00
2022-01-01,-113.54,50.04,5.00,11.00,14.70,5.30,8.00,16.00,6.30,10.00,13.00
2023-01-01,-113.54,50.04,5.00,10.00,14.00,6.30,10.00,17.40,4.60,9.50,11.00
2024-01-01,-113.54,50.04,5.00,10.00,14.40,6.30,10.50,15.70,7.00,9.00,15.40
2025-01-01,-113.54,50.04,5.00,9.00,15.40,7.00,10.00,13.70,6.00,8.50,12.70
2026-01-01,-113.54,50.04,4.30,10.50,16.70,4.30,10.00,16.70,5.00,11.50,17.10
2027-01-01,-113.54,50.04,6.30,9.00,16.80,4.60,9.50,16.00,7.00,11.00,14.00
2028-01-01,-113.54,50.04,6.60,11.50,19.10,7.00,10.00,16.70,5.30,11.00,13.70
2029-01-01,-113.54,50.04,3.00,8.50,15.00,6.00,9.50,15.00,5.30,12.00,16.70
2030-01-01,-113.54,50.04,4.00,10.50,15.70,5.00,9.50,14.00,5.30,11.00,15.00
2031-01-01,-113.54,50.04,7.00,11.00,17.70,5.00,11.50,17.00,5.00,10.00,15.70
2032-01-01,-113.54,50.04,3.60,9.00,18.80,6.00,10.00,16.70,8.00,10.50,13.70
2033-01-01,-113.54,50.04,6.30,10.50,16.00,4.30,8.50,14.70,6.00,10.00,18.50
2034-01-01,-113.54,50.04,5.00,9.00,12.70,5.60,11.00,16.40,7.30,11.50,17.70
2035-01-01,-113.54,50.04,3.90,8.00,13.70,7.00,10.00,15.00,5.30,8.50,14.40
2036-01-01,-113.54,50.04,4.60,9.00,14.00,6.30,9.00,11.70,8.00,11.00,16.10
2037-01-01,-113.54,50.04,5.00,10.00,14.00,5.00,10.00,14.70,7.00,9.50,14.00
2038-01-01,-113.54,50.04,6.30,11.00,15.00,6.30,11.00,17.40,5.30,9.50,15.70
2039-01-01,-113.54,50.04,5.00,10.50,14.00,6.00,11.00,16.70,5.00,8.50,14.00
2040-01-01,-113.54,50.04,5.30,11.50,18.00,6.00,9.50,16.40,6.00,10.50,18.00
2041-01-01,-113.54,50.04,4.30,10.50,15.10,5.00,9.50,15.00,3.60,10.00,16.00
2042-01-01,-113.54,50.04,6.30,10.00,15.70,5.00,9.00,14.70,3.30,10.00,15.40
2043-01-01,-113.54,50.04,3.90,10.00,15.40,6.30,10.00,13.70,6.00,8.50,16.40
2044-01-01,-113.54,50.04,4.00,9.00,20.10,6.60,10.00,17.40,8.00,11.00,16.00
2045-01-01,-113.54,50.04,5.00,11.00,15.70,5.00,9.00,18.80,6.00,10.00,15.00
2046-01-01,-113.54,50.04,6.00,10.00,18.70,4.30,9.50,17.00,5.00,9.00,17.70
2047-01-01,-113.54,50.04,7.30,10.00,16.80,6.00,11.00,15.00,5.30,10.00,16.40
2048-01-01,-113.54,50.04,7.00,11.00,14.70,4.00,10.00,15.00,7.30,11.00,16.00
2049-01-01,-113.54,50.04,5.30,9.00,13.70,7.30,11.00,16.70,3.30,10.00,15.00
2050-01-01,-113.54,50.04,5.30,9.00,15.40,6.00,9.50,15.70,7.30,11.00,19.10
2051-01-01,-113.54,50.04,5.00,11.00,15.70,4.00,7.50,15.70,5.30,9.00,14.70
2052-01-01,-113.54,50.04,4.30,10.00,16.00,5.00,10.00,16.00,6.00,9.00,15.70
2053-01-01,-113.54,50.04,6.00,11.50,17.00,6.00,11.00,14.70,4.30,8.00,14.00
2054-01-01,-113.54,50.04,4.00,10.00,14.70,5.00,10.50,14.70,5.30,11.00,15.00
2055-01-01,-113.54,50.04,5.00,9.00,12.70,7.30,11.50,15.40,7.00,11.00,15.70
2056-01-01,-113.54,50.04,5.30,9.50,17.70,5.30,9.50,17.70,5.00,9.50,14.70
2057-01-01,-113.54,50.04,4.30,9.00,13.70,2.30,10.00,15.00,4.00,8.50,15.70
2058-01-01,-113.54,50.04,5.30,11.00,18.10,4.30,10.50,18.40,8.30,12.00,20.70
2059-01-01,-113.54,50.04,6.00,11.00,19.00,6.00,10.00,15.40,5.30,10.00,13.70
2060-01-01,-113.54,50.04,6.00,10.00,16.70,5.30,9.00,15.00,7.30,12.00,18.00
2061-01-01,-113.54,50.04,6.00,11.00,17.00,5.00,9.50,21.10,7.30,11.00,19.00
2062-01-01,-113.54,50.04,5.30,9.00,17.40,6.30,10.50,15.40,6.30,9.50,16.70
2063-01-01,-113.54,50.04,5.00,9.00,16.40,4.60,9.00,16.40,7.00,10.50,19.20
2064-01-01,-113.54,50.04,4.60,10.00,14.70,6.90,12.00,16.70,8.00,10.50,15.70
2065-01-01,-113.54,50.04,8.30,11.00,14.00,6.30,12.00,17.40,5.00,8.00,15.70
2066-01-01,-113.54,50.04,7.00,11.00,15.70,6.00,10.50,17.00,8.00,11.00,18.00
2067-01-01,-113.54,50.04,7.30,12.00,15.70,7.30,12.00,18.00,9.00,12.00,15.70
2068-01-01,-113.54,50.04,5.30,10.50,17.70,5.00,10.50,16.70,4.30,11.00,18.00
2069-01-01,-113.54,50.04,6.30,11.00,17.40,6.00,9.00,16.70,8.30,12.50,17.40
2070-01-01,-113.54,50.04,6.30,9.00,18.70,7.30,11.50,16.00,5.00,12.00,16.40
2071-01-01,-113.54,50.04,5.60,10.50,14.70,5.00,10.00,16.10,5.00,10.50,17.00
2072-01-01,-113.54,50.04,7.30,11.50,14.70,6.00,11.00,14.00,4.60,11.00,18.50
2073-01-01,-113.54,50.04,5.30,9.50,19.10,6.30,11.00,15.00,4.30,8.50,15.40
2074-01-01,-113.54,50.04,7.00,8.50,19.00,5.30,11.00,15.10,6.30,11.00,16.00
2075-01-01,-113.54,50.04,6.00,9.50,14.00,5.30,9.00,11.00,4.60,11.50,18.10
2076-01-01,-113.54,50.04,5.30,9.50,13.00,5.00,10.00,15.70,8.30,13.00,19.40
2077-01-01,-113.54,50.04,7.00,9.00,16.70,4.00,11.00,15.70,5.60,11.00,16.70
2078-01-01,-113.54,50.04,5.60,11.00,14.70,6.60,11.00,15.70,5.60,10.50,15.00
2079-01-01,-113.54,50.04,5.30,10.00,15.70,5.00,9.50,13.70,3.00,12.00,18.70
2080-01-01,-113.54,50.04,4.00,9.00,15.00,5.30,10.00,14.00,6.00,9.50,17.70
2081-01-01,-113.54,50.04,6.00,9.50,14.70,8.00,12.50,20.70,7.00,10.50,16.00
2082-01-01,-113.54,50.04,6.30,10.50,17.40,7.00,12.00,16.70,5.30,9.50,19.70
2083-01-01,-113.54,50.04,6.00,10.00,19.70,7.00,10.00,16.70,6.30,11.50,17.70
2084-01-01,-113.54,50.04,8.00,10.00,14.70,5.00,10.00,18.00,6.60,12.50,17.70
2085-01-01,-113.54,50.04,5.00,9.00,15.70,6.30,11.00,15.70,7.60,13.50,18.70
2086-01-01,-113.54,50.04,6.00,10.00,13.00,6.30,10.00,17.00,7.00,9.00,16.00
2087-01-01,-113.54,50.04,7.00,10.00,15.80,7.00,11.50,16.70,8.00,11.50,17.70
2088-01-01,-113.54,50.04,6.00,10.00,16.00,6.30,9.50,14.70,5.30,10.00,16.70
2089-01-01,-113.54,50.04,5.30,10.50,16.10,6.00,12.00,16.00,5.20,11.00,17.00
2090-01-01,-113.54,50.04,6.00,9.50,16.70,8.30,12.00,17.00,7.30,11.00,19.70
2091-01-01,-113.54,50.04,6.00,10.00,14.70,4.00,11.00,16.00,4.30,13.00,17.70
2092-01-01,-113.54,50.04,5.30,12.00,16.10,5.00,9.50,13.70,6.30,11.50,21.00
2093-01-01,-113.54,50.04,5.30,11.50,17.70,5.30,11.00,16.00,5.60,10.00,18.70
2094-01-01,-113.54,50.04,6.00,10.50,16.00,7.00,9.50,17.40,7.30,11.00,15.70
2095-01-01,-113.54,50.04,7.00,10.00,13.70,5.30,10.50,17.40,6.30,12.00,19.70
2096-01-01,-113.54,50.04,5.00,10.00,15.40,4.60,12.00,17.00,8.30,13.00,18.70
2097-01-01,-113.54,50.04,6.00,11.00,15.00,5.30,8.00,14.70,7.30,12.00,16.40
2098-01-01,-113.54,50.04,4.00,9.00,12.00,6.00,11.50,17.70,4.60,10.50,16.00
2099-01-01,-113.54,50.04,7.00,10.00,14.00,6.30,10.50,14.00,7.00,10.50,19.40
2100-01-01,-113.54,50.04,5.30,9.50,13.70,7.00,11.00,14.80,4.00,9.50,17.70
1950-01-01,-112.29,50.04,2.00,6.00,9.00,2.00,6.00,9.00,2.00,6.00,9.00
1951-01-01,-112.29,50.04,2.00,6.50,12.80,2.00,6.00,12.10,2.00,7.00,12.80
1952-01-01,-112.29,50.04,2.00,7.00,9.70,2.00,7.00,9.70,2.30,7.00,9.70
1953-01-01,-112.29,50.04,3.30,6.50,11.00,3.30,6.50,11.00,3.30,6.50,11.00
1954-01-01,-112.29,50.04,2.00,6.00,9.70,2.00,6.00,9.70,2.00,6.00,9.70
1955-01-01,-112.29,50.04,3.00,6.00,9.70,3.00,6.00,9.70,3.00,6.00,9.70
1956-01-01,-112.29,50.04,2.00,5.00,8.40,2.00,5.00,8.70,2.00,5.00,8.70
1957-01-01,-112.29,50.04,3.30,7.50,10.70,3.30,7.50,12.00,3.30,7.50,11.70
1958-01-01,-112.29,50.04,4.00,7.50,13.70,4.00,7.50,13.70,4.00,7.50,13.70
1959-01-01,-112.29,50.04,4.00,7.00,10.00,4.00,7.00,10.00,4.00,7.00,10.00
1960-01-01,-112.29,50.04,3.30,6.00,9.00,3.30,6.00,9.70,3.30,6.00,9.70
1961-01-01,-112.29,50.04,3.00,6.00,10.10,3.00,6.00,10.10,3.00,6.00,10.10
1962-01-01,-112.29,50.04,4.00,6.00,11.00,4.00,6.50,11.00,4.00,6.00,11.00
1963-01-01,-112.29,50.04,3.00,7.00,12.00,3.00,7.00,12.00,3.00,7.00,12.00
1964-01-01,-112.29,50.04,3.30,6.00,9.00,3.30,6.00,9.00,3.30,6.00,9.00
1965-01-01,-112.29,50.04,2.30,7.00,11.00,2.30,7.50,11.00,2.30,7.00,11.00
1966-01-01,-112.29,50.04,3.30,6.00,9.70,3.30,6.00,9.70,3.30,5.50,9.70
1967-01-01,-112.29,50.04,2.30,5.00,9.70,2.00,5.50,9.00,2.00,5.50,9.00
1968-01-01,-112.29,50.04,3.00,6.00,10.00,3.00,7.00,10.00,3.00,6.00,10.70
1969-01-01,-112.29,50.04,4.30,7.00,10.00,4.30,7.00,10.00,4.30,7.00,9.00
1970-01-01,-112.29,50.04,3.00,6.00,11.70,2.30,6.50,11.70,2.30,6.00,11.70
1971-01-01,-112.29,50.04,1.30,4.50,10.70,2.00,5.00,10.70,1.30,5.00,10.70
1972-01-01,-112.29,50.04,3.00,5.00,9.70,3.00,5.00,9.70,3.00,5.00,9.70
1973-01-01,-112.29,50.04,3.60,6.00,8.00,3.60,6.00,8.70,3.60,6.00,8.70
1974-01-01,-112.29,50.04,3.00,6.50,10.40,3.00,6.50,10.40,3.00,6.00,10.40
1975-01-01,-112.29,50.04,3.00,7.00,11.70,3.00,7.00,11.70,3.00,7.00,11.00
1976-01-01,-112.29,50.04,2.60,7.00,11.10,3.30,7.00,10.40,3.30,7.00,11.10
1977-01-01,-112.29,50.04,4.00,6.00,8.00,3.30,6.00,8.00,3.30,6.00,8.70
1978-01-01,-112.29,50.04,2.00,6.00,8.70,2.30,6.00,9.00,2.30,6.00,9.00
1979-01-01,-112.29,50.04,2.00,6.00,9.00,2.00,6.00,9.00,2.00,6.00,9.00
1980-01-01,-112.29,50.04,4.00,6.00,12.10,4.00,6.50,12.40,4.00,6.50,12.10
1981-01-01,-112.29,50.04,2.60,6.00,8.70,2.60,6.00,9.00,2.60,6.00,9.00
1982-01-01,-112.29,50.04,4.00,7.00,11.00,4.00,7.00,11.00,4.00,7.00,11.00
1983-01-01,-112.29,50.04,4.00,6.00,10.00,4.00,6.00,10.00,4.00,6.00,10.00
1984-01-01,-112.29,50.04,4.30,6.00,8.00,4.00,6.00,8.00,4.30,6.00,8.00
1985-01-01,-112.29,50.04,3.00,7.50,10.00,3.00,7.00,10.00,3.00,7.50,10.00
1986-01-01,-112.29,50.04,3.00,5.00,9.70,2.00,5.00,10.00,3.00,5.00,9.70
1987-01-01,-112.29,50.04,4.00,6.00,10.70,3.30,6.00,11.00,4.00,6.00,10.70
1988-01-01,-112.29,50.04,4.00,6.00,11.40,4.00,6.00,11.40,5.00,6.00,11.70
1989-01-01,-112.29,50.04,2.30,5.50,11.70,3.00,6.50,11.70,2.30,6.50,11.70
1990-01-01,-112.29,50.04,3.30,7.00,10.70,3.30,7.00,10.70,3.30,7.00,10.70
1991-01-01,-112.29,50.04,3.30,6.00,10.00,3.00,6.00,10.00,3.30,6.00,10.00
1992-01-01,-112.29,50.04,3.00,8.00,11.00,4.00,8.00,11.00,4.00,8.00,11.00
1993-01-01,-112.29,50.04,3.00,6.00,10.00,3.00,6.00,10.00,3.00,6.00,10.00
1994-01-01,-112.29,50.04,4.00,6.00,9.70,4.00,6.00,9.70,4.00,6.00,9.00
1995-01-01,-112.29,50.04,3.00,7.00,10.70,3.00,7.50,10.00,3.00,7.50,10.00
1996-01-01,-112.29,50.04,4.00,6.50,13.00,4.00,6.50,13.70,4.00,6.00,13.00
1997-01-01,-112.29,50.04,4.00,6.00,11.40,4.00,6.00,11.40,4.00,6.00,10.70
1998-01-01,-112.29,50.04,2.00,5.00,10.00,2.00,5.00,9.70,2.00,5.00,9.70
1999-01-01,-112.29,50.04,3.00,5.00,10.00,3.00,6.00,11.00,3.00,5.50,10.70
2000-01-01,-112.29,50.04,3.30,6.00,9.00,4.00,6.00,9.00,4.00,6.00,9.00
2001-01-01,-112.29,50.04,3.00,6.50,11.40,2.30,6.50,11.40,3.00,6.50,11.10
2002-01-01,-112.29,50.04,4.30,6.50,9.70,4.30,6.50,9.00,4.30,6.00,9.70
2003-01-01,-112.29,50.04,1.30,5.00,12.00,1.00,5.00,12.00,1.30,5.00,12.00
2004-01-01,-112.29,50.04,3.30,7.00,9.70,3.30,7.00,9.70,3.30,7.00,9.70
2005-01-01,-112.29,50.04,3.00,6.50,11.00,3.00,6.50,11.00,3.30,6.50,11.00
2006-01-01,-112.29,50.04,4.00,7.00,13.00,3.60,7.00,11.70,4.00,6.00,10.70
2007-01-01,-112.29,50.04,3.00,6.00,11.00,3.00,5.00,9.00,3.30,7.00,11.70
2008-01-01,-112.29,50.04,4.30,6.50,12.70,2.30,7.00,11.40,4.30,7.00,13.40
2009-01-01,-112.29,50.04,1.90,8.00,11.00,3.60,6.50,11.70,3.30,7.50,10.00
2010-01-01,-112.29,50.04,4.00,6.50,11.70,4.00,7.50,12.70,2.30,7.00,14.00
2011-01-01,-112.29,50.04,2.30,7.50,11.00,3.30,6.50,9.70,3.00,8.00,10.70
2012-01-01,-112.29,50.04,3.00,6.00,10.70,3.00,5.50,10.00,4.00,8.00,14.10
2013-01-01,-112.29,50.04,3.30,7.00,11.70,4.00,7.00,11.40,2.00,7.50,12.00
2014-01-01,-112.29,50.04,3.00,6.00,11.70,4.00,7.00,9.70,5.00,7.00,9.00
2015-01-01,-112.29,50.04,2.00,6.50,10.70,3.00,6.50,12.10,4.00,7.00,10.00
2016-01-01,-112.29,50.04,5.00,8.00,10.00,3.00,6.50,12.40,4.00,6.00,12.40
2017-01-01,-112.29,50.04,3.00,7.00,9.70,3.00,6.00,8.00,4.00,6.50,10.00
2018-01-01,-112.29,50.04,4.00,8.00,12.10,3.30,6.00,10.40,1.30,5.00,8.70
2019-01-01,-112.29,50.04,3.00,7.00,10.00,3.30,8.00,12.40,4.30,7.50,11.40
2020-01-01,-112.29,50.04,3.30,7.50,11.70,4.00,7.00,10.00,3.30,6.00,11.00
2021-01-01,-112.29,50.04,2.30,7.00,11.70,4.00,7.00,11.40,5.00,7.50,13.70
2022-01-01,-112.29,50.04,2.30,6.50,12.40,3.00,6.00,11.10,3.00,7.00,9.70
2023-01-01,-112.29,50.04,3.30,7.00,10.00,3.30,7.00,10.70,2.00,7.00,9.00
2024-01-01,-112.29,50.04,3.00,7.00,12.00,4.30,7.50,13.70,5.00,8.00,11.00
2025-01-01,-112.29,50.04,5.00,7.00,10.70,4.30,7.00,12.00,3.30,6.00,10.40
2026-01-01,-112.29,50.04,4.30,7.00,12.70,3.00,6.00,14.00,2.30,8.00,11.70
2027-01-01,-112.29,50.04,4.00,7.50,12.40,4.00,5.50,11.00,4.00,9.00,11.70
2028-01-01,-112.29,50.04,4.00,8.00,13.40,4.30,8.00,10.70,3.00,8.00,12.70
2029-01-01,-112.29,50.04,2.30,6.00,11.00,4.30,6.00,12.70,2.00,7.50,13.00
2030-01-01,-112.29,50.04,2.30,6.50,11.70,2.00,6.00,10.00,3.30,7.00,10.70
2031-01-01,-112.29,50.04,3.00,7.00,13.70,4.00,6.00,11.70,1.30,6.50,14.80
2032-01-01,-112.29,50.04,4.00,7.00,13.10,4.30,6.00,11.70,4.30,8.50,11.00
2033-01-01,-112.29,50.04,5.00,8.50,11.00,2.30,5.50,9.00,5.00,7.50,13.10
2034-01-01,-112.29,50.04,3.00,7.00,10.00,4.00,8.00,12.70,2.60,9.00,13.70
2035-01-01,-112.29,50.04,2.00,5.50,10.70,4.00,6.00,9.70,3.30,7.50,11.70
2036-01-01,-112.29,50.04,2.30,7.00,11.70,3.60,7.00,10.00,5.30,8.50,10.70
2037-01-01,-112.29,50.04,3.00,5.50,11.70,3.60,6.50,11.70,4.00,7.00,11.00
2038-01-01,-112.29,50.04,5.00,7.50,10.70,3.30,7.00,13.00,4.00,6.50,12.40
2039-01-01,-112.29,50.04,4.30,8.00,12.00,4.00,7.50,12.00,3.00,7.00,11.00
2040-01-01,-112.29,50.04,2.30,6.50,14.70,4.00,7.50,12.70,4.30,8.00,13.00
2041-01-01,-112.29,50.04,3.00,7.00,10.70,2.00,7.00,11.40,3.00,6.50,11.70
2042-01-01,-112.29,50.04,3.90,8.00,12.40,3.00,7.00,14.40,2.00,7.00,11.70
2043-01-01,-112.29,50.04,1.60,6.00,12.10,5.00,6.00,10.00,3.00,7.00,11.00
2044-01-01,-112.29,50.04,2.30,5.50,12.70,3.30,7.00,11.70,4.00,9.00,11.00
2045-01-01,-112.29,50.04,3.00,6.50,12.10,3.00,6.50,14.40,4.00,8.00,12.70
2046-01-01,-112.29,50.04,4.00,7.50,12.70,2.30,5.50,11.00,4.00,6.50,13.40
2047-01-01,-112.29,50.04,5.00,7.50,11.70,4.00,7.50,12.00,3.30,9.00,11.70
2048-01-01,-112.29,50.04,5.00,7.50,11.70,3.30,8.00,11.70,4.00,8.50,13.10
2049-01-01,-112.29,50.04,5.00,7.00,10.00,5.30,8.00,13.70,3.30,6.00,11.00
2050-01-01,-112.29,50.04,3.00,7.00,12.40,4.30,6.50,13.70,4.30,7.00,14.10
2051-01-01,-112.29,50.04,3.00,7.00,10.40,1.30,5.50,11.00,3.00,6.50,10.40
2052-01-01,-112.29,50.04,2.00,7.00,11.70,3.30,7.50,12.00,3.00,6.00,10.70
2053-01-01,-112.29,50.04,5.00,8.00,12.70,3.60,6.00,9.00,2.30,7.00,10.40
2054-01-01,-112.29,50.04,2.00,7.00,12.00,4.00,7.00,9.70,4.00,7.00,11.70
2055-01-01,-112.29,50.04,3.00,6.00,9.00,2.60,7.00,13.70,4.30,8.00,11.00
2056-01-01,-112.29,50.04,4.00,7.00,12.70,3.30,6.00,13.00,3.00,6.00,11.70
2057-01-01,-112.29,50.04,3.00,6.50,10.70,1.30,6.50,13.00,3.30,6.50,11.70
2058-01-01,-112.29,50.04,3.00,7.00,13.70,2.30,7.50,12.40,4.30,8.00,13.00
2059-01-01,-112.29,50.04,4.30,7.00,12.70,3.30,7.00,11.00,4.30,7.00,10.00
2060-01-01,-112.29,50.04,5.00,8.00,13.40,4.00,6.50,14.70,4.30,8.50,13.70
2061-01-01,-112.29,50.04,4.00,8.50,12.70,3.30,7.50,12.70,4.30,9.00,13.70
2062-01-01,-112.29,50.04,2.30,8.00,13.00,4.00,7.00,11.70,5.00,7.00,14.70
2063-01-01,-112.29,50.04,4.00,6.00,13.10,1.30,6.50,11.70,4.30,7.50,15.10
2064-01-01,-112.29,50.04,3.30,6.50,11.70,4.30,8.00,12.40,5.00,8.00,11.00
2065-01-01,-112.29,50.04,4.30,8.00,11.00,4.00,8.00,14.70,3.00,6.00,10.70
2066-01-01,-112.29,50.04,3.60,8.50,13.40,2.60,7.00,13.00,5.00,8.00,14.00
2067-01-01,-112.29,50.04,4.00,8.00,13.00,4.30,8.00,12.70,5.30,9.00,12.70
2068-01-01,-112.29,50.04,2.30,6.50,11.70,4.60,8.00,13.00,3.60,8.50,14.00
2069-01-01,-112.29,50.04,4.00,8.50,13.00,3.30,6.00,12.40,4.30,8.50,13.40
2070-01-01,-112.29,50.04,3.00,8.50,14.00,6.00,8.00,10.00,1.30,9.00,13.40
2071-01-01,-112.29,50.04,4.30,7.50,9.70,4.00,7.00,11.70,2.30,7.00,13.10
2072-01-01,-112.29,50.04,4.30,9.00,12.00,4.00,6.50,9.70,2.30,7.50,14.70
2073-01-01,-112.29,50.04,4.00,6.50,12.40,4.30,8.50,13.00,2.30,6.00,10.00
2074-01-01,-112.29,50.04,3.00,6.00,13.10,4.00,7.50,11.00,4.30,8.00,13.00
2075-01-01,-112.29,50.04,3.00,7.00,10.00,4.00,7.00,9.00,4.00,7.00,14.70
2076-01-01,-112.29,50.04,4.00,6.00,10.70,4.00,7.00,11.70,6.00,9.50,15.70
2077-01-01,-112.29,50.04,4.00,7.50,12.70,1.30,8.00,12.70,4.00,7.00,11.70
2078-01-01,-112.29,50.04,5.00,7.50,10.70,4.00,7.00,11.00,5.00,9.00,10.00
2079-01-01,-112.29,50.04,2.00,7.00,11.70,3.00,6.50,11.40,3.00,9.00,12.00
2080-01-01,-112.29,50.04,3.00,5.50,12.10,4.00,6.50,11.00,3.00,7.50,15.10
2081-01-01,-112.29,50.04,3.00,6.50,13.70,5.30,10.00,16.10,6.00,7.50,13.40
2082-01-01,-112.29,50.04,2.30,7.00,11.00,4.00,9.00,13.00,2.30,6.00,11.70
2083-01-01,-112.29,50.04,3.30,8.00,14.40,4.30,8.00,10.70,5.00,7.00,12.70
2084-01-01,-112.29,50.04,5.00,7.00,11.40,4.30,9.00,12.70,4.60,8.00,13.00
2085-01-01,-112.29,50.04,3.00,6.00,10.00,3.60,9.50,12.00,3.60,9.50,14.00
2086-01-01,-112.29,50.04,4.00,8.50,11.40,3.30,7.50,14.00,5.00,8.00,12.70
2087-01-01,-112.29,50.04,3.30,7.00,12.40,4.00,9.00,11.70,4.30,8.00,14.10
2088-01-01,-112.29,50.04,4.00,7.50,11.70,3.00,7.00,10.70,4.60,8.00,11.70
2089-01-01,-112.29,50.04,3.00,7.00,12.40,4.30,8.50,13.40,4.00,8.50,14.00
2090-01-01,-112.29,50.04,4.00,8.00,13.00,4.30,9.00,12.00,4.60,8.50,13.40
2091-01-01,-112.29,50.04,3.30,7.00,10.00,1.60,6.50,13.00,4.00,11.00,13.00
2092-01-01,-112.29,50.04,4.30,8.50,11.70,2.00,5.00,11.00,4.30,8.00,17.40
2093-01-01,-112.29,50.04,4.30,7.00,12.70,4.30,8.50,11.70,4.30,7.00,13.70
2094-01-01,-112.29,50.04,5.00,7.50,13.00,4.30,7.00,13.70,5.30,8.50,14.00
2095-01-01,-112.29,50.04,4.00,7.00,10.40,2.30,7.00,11.00,5.30,8.50,13.70
2096-01-01,-112.29,50.04,4.30,7.50,12.70,3.30,7.50,11.70,5.00,10.50,14.70
2097-01-01,-112.29,50.04,3.00,8.00,12.70,4.00,6.00,9.70,4.30,8.00,11.70
2098-01-01,-112.29,50.04,2.30,6.00,9.70,4.30,8.50,15.10,3.00,7.00,13.00
2099-01-01,-112.29,50.04,3.30,6.50,9.70,4.00,8.50,13.00,3.30,7.50,14.00
2100-01-01,-112.29,50.04,3.30,6.50,10.70,4.00,6.00,11.60,2.30,7.00,16.10
