time,lon,lat,rcp26_prcptot_p10,rcp26_prcptot_p50,rcp26_prcptot_p90,rcp45_prcptot_p10,rcp45_prcptot_p50,rcp45_prcptot_p90,rcp85_prcptot_p10,rcp85_prcptot_p50,rcp85_prcptot_p90
2001-01-01,-114.46,53.21,389.29,580.16,659.25,390.79,580.82,664.30,391.01,582.13,666.11
2002-01-01,-114.46,53.21,439.72,517.13,693.40,440.50,524.21,691.06,435.82,518.44,689.34
2003-01-01,-114.46,53.21,381.79,534.79,650.87,381.64,543.49,660.62,379.00,544.87,657.43
2004-01-01,-114.46,53.21,402.04,499.24,632.17,402.09,500.54,632.89,402.46,498.87,632.85
2005-01-01,-114.46,53.21,442.27,573.21,770.22,441.19,576.29,779.12,440.88,575.15,782.17
2006-01-01,-114.46,53.21,444.67,597.15,765.23,441.07,558.40,682.13,425.26,509.27,588.24
2007-01-01,-114.46,53.21,394.10,570.25,674.38,369.52,477.71,637.47,455.09,546.21,654.10
2008-01-01,-114.46,53.21,430.91,547.04,729.56,381.88,506.06,708.76,407.14,540.64,717.54
2009-01-01,-114.46,53.21,361.61,534.23,648.94,435.69,512.33,651.67,471.32,588.34,718.54
2010-01-01,-114.46,53.21,468.71,562.85,708.78,396.88,556.34,684.77,367.41,497.98,630.01
2011-01-01,-114.46,53.21,400.86,549.94,691.00,424.56,505.05,559.16,396.45,509.27,663.46
2012-01-01,-114.46,53.21,415.76,534.94,638.21,373.87,532.22,592.79,383.32,543.51,628.69
2013-01-01,-114.46,53.21,406.43,528.30,733.55,379.21,519.38,702.43,402.53,511.32,682.79
2014-01-01,-114.46,53.21,465.01,575.78,689.95,397.43,526.71,653.71,444.07,533.57,626.79
2015-01-01,-114.46,53.21,374.98,492.60,676.33,376.79,516.91,623.69,402.10,536.63,615.36
2016-01-01,-114.46,53.21,431.05,532.98,792.09,453.92,605.83,678.33,435.30,539.89,711.64
2017-01-01,-114.46,53.21,422.59,538.76,660.46,388.00,498.85,594.71,405.39,531.10,713.06
2018-01-01,-114.46,53.21,438.23,573.82,638.36,421.65,471.97,580.29,362.43,473.75,611.54
2019-01-01,-114.46,53.21,414.42,541.28,659.44,410.40,523.22,648.20,371.36,523.20,679.84
2020-01-01,-114.46,53.21,412.00,498.89,600.90,402.98,547.53,628.79,394.72,497.68,612.80
2021-01-01,-114.46,53.21,476.65,588.29,736.06,492.68,569.59,709.27,417.62,582.88,685.45
2022-01-01,-114.46,53.21,421.01,568.66,709.81,421.71,525.15,722.49,405.53,546.15,667.08
2023-01-01,-114.46,53.21,431.73,554.39,724.16,485.16,555.54,745.50,395.75,496.64,613.64
2024-01-01,-114.46,53.21,383.63,488.76,721.54,446.34,557.37,737.93,408.99,532.29,671.92
2025-01-01,-114.46,53.21,425.95,551.93,662.93,388.96,521.00,742.09,408.21,601.72,707.00
2026-01-01,-114.46,53.21,393.16,523.02,688.31,437.45,559.87,689.09,386.03,546.47,710.87
2027-01-01,-114.46,53.21,429.20,535.79,710.35,455.51,567.67,695.13,433.03,549.33,635.16
2028-01-01,-114.46,53.21,364.85,530.43,742.99,469.95,584.40,724.64,426.13,541.67,663.49
2029-01-01,-114.46,53.21,372.73,495.44,679.33,398.57,603.75,691.07,472.57,563.03,659.79
2030-01-01,-114.46,53.21,378.65,501.56,629.76,469.54,532.87,690.82,380.20,564.30,691.49
2031-01-01,-114.46,53.21,451.53,582.52,712.84,426.14,531.66,670.79,461.43,597.96,723.79
2032-01-01,-114.46,53.21,418.96,538.56,715.98,451.08,639.10,843.11,399.40,480.09,649.03
2033-01-01,-114.46,53.21,379.08,563.68,706.51,396.68,511.38,643.02,418.61,519.67,782.08
2034-01-01,-114.46,53.21,417.54,483.20,621.85,377.85,540.43,653.65,408.73,500.94,736.55
2035-01-01,-114.46,53.21,392.51,544.88,649.30,479.54,556.81,649.10,443.25,538.76,670.73
2036-01-01,-114.46,53.21,395.86,522.46,706.57,396.29,553.70,674.76,415.15,524.07,799.41
2037-01-01,-114.46,53.21,440.36,545.80,654.40,396.60,535.37,619.93,423.40,573.09,739.93
2038-01-01,-114.46,53.21,454.30,601.79,723.71,456.78,577.83,743.44,397.18,483.15,668.99
2039-01-01,-114.46,53.21,455.90,533.31,717.02,466.03,574.79,700.01,437.80,525.83,620.65
2040-01-01,-114.46,53.21,438.85,557.14,659.23,388.32,607.50,779.86,382.72,567.00,648.04
2041-01-01,-114.46,53.21,377.11,532.90,642.64,412.20,500.67,590.32,393.65,512.82,743.45
2042-01-01,-114.46,53.21,414.63,560.17,721.31,414.29,549.30,692.25,416.10,556.46,700.10
2043-01-01,-114.46,53.21,394.03,499.71,794.90,368.99,505.13,620.46,402.82,591.66,729.62
2044-01-01,-114.46,53.21,415.77,550.76,774.59,442.70,578.19,786.97,515.42,595.20,705.91
2045-01-01,-114.46,53.21,430.41,526.53,678.24,391.04,559.88,705.34,401.99,534.98,689.67
2046-01-01,-114.46,53.21,443.13,570.98,758.24,434.18,542.68,720.44,441.21,526.78,674.91
2047-01-01,-114.46,53.21,437.57,522.80,672.48,426.38,565.78,653.81,432.00,540.99,661.32
2048-01-01,-114.46,53.21,434.68,570.62,665.42,350.96,475.81,704.93,424.85,504.95,641.50
2049-01-01,-114.46,53.21,436.94,557.07,731.38,419.13,567.00,660.49,454.07,533.38,706.14
2050-01-01,-114.46,53.21,340.26,562.84,696.67,441.54,534.65,705.26,421.79,546.15,645.75
2051-01-01,-114.46,53.21,424.97,527.92,673.25,433.82,519.58,696.23,419.15,506.66,664.83
2052-01-01,-114.46,53.21,359.34,532.38,632.88,468.26,559.61,658.37,378.82,561.24,666.76
2053-01-01,-114.46,53.21,462.57,555.33,653.79,362.60,578.78,681.25,415.82,500.43,735.80
2054-01-01,-114.46,53.21,435.78,552.01,677.57,450.29,593.04,748.01,384.39,511.84,668.49
2055-01-01,-114.46,53.21,386.40,479.18,675.60,429.93,580.22,734.13,466.68,577.00,676.27
2056-01-01,-114.46,53.21,448.76,551.86,703.10,425.83,572.19,658.74,415.08,522.63,622.63
2057-01-01,-114.46,53.21,428.01,553.87,708.65,419.83,583.97,748.85,426.81,516.13,740.43
2058-01-01,-114.46,53.21,445.85,527.20,705.61,385.18,594.84,703.48,441.06,580.65,750.90
2059-01-01,-114.46,53.21,464.04,560.38,731.10,412.16,594.57,738.97,444.48,563.87,712.92
2060-01-01,-114.46,53.21,366.79,525.68,714.34,398.67,533.81,767.11,528.24,597.64,732.07
2061-01-01,-114.46,53.21,421.25,558.89,686.04,388.52,559.05,708.00,415.13,601.52,759.31
2062-01-01,-114.46,53.21,518.48,612.99,699.67,436.52,544.96,666.62,455.19,562.12,743.88
2063-01-01,-114.46,53.21,455.98,567.75,761.96,408.04,550.92,730.57,478.70,624.16,767.61
2064-01-01,-114.46,53.21,445.30,536.77,642.67,403.32,489.92,675.76,486.03,593.10,720.66
2065-01-01,-114.46,53.21,423.90,528.77,702.15,437.44,610.56,728.86,376.30,558.74,707.64
2066-01-01,-114.46,53.21,439.61,523.56,628.85,425.67,544.04,738.37,407.72,579.05,724.24
2067-01-01,-114.46,53.21,436.79,620.55,764.36,381.62,550.26,725.95,438.61,575.52,756.17
2068-01-01,-114.46,53.21,394.23,515.92,664.07,445.15,563.91,728.25,451.37,538.19,736.00
2069-01-01,-114.46,53.21,441.91,581.71,694.70,424.96,538.76,753.57,517.19,610.40,742.39
2070-01-01,-114.46,53.21,469.21,545.24,713.76,413.64,543.09,783.23,441.99,597.56,750.77
2071-01-01,-114.46,53.21,440.81,574.82,735.36,357.51,473.63,699.51,379.26,516.58,706.83
2072-01-01,-114.46,53.21,394.26,568.43,711.50,480.13,582.24,719.99,435.84,554.45,704.03
2073-01-01,-114.46,53.21,404.58,543.43,691.03,415.72,566.88,720.52,420.25,509.79,677.89
2074-01-01,-114.46,53.21,386.52,592.36,734.41,418.92,572.58,698.62,502.87,622.82,793.29
2075-01-01,-114.46,53.21,410.36,537.79,671.85,387.80,517.86,580.02,470.20,586.04,817.27
2076-01-01,-114.46,53.21,374.23,547.25,667.95,357.14,551.49,655.81,469.10,614.55,830.46
2077-01-01,-114.46,53.21,442.17,535.41,684.69,449.80,545.01,625.93,423.75,538.82,688.27
2078-01-01,-114.46,53.21,485.22,611.10,780.18,431.79,536.03,700.23,417.26,562.70,692.41
2079-01-01,-114.46,53.21,363.55,535.39,741.70,416.49,514.33,734.10,392.16,560.08,690.54
2080-01-01,-114.46,53.21,427.74,489.13,592.05,430.64,552.77,742.30,342.39,602.70,760.80
2081-01-01,-114.46,53.21,358.24,525.32,667.61,431.74,536.00,757.40,416.94,571.58,733.93
2082-01-01,-114.46,53.21,450.03,570.38,694.25,468.52,579.71,702.54,340.39,570.96,679.24
2083-01-01,-114.46,53.21,397.10,584.70,721.72,462.22,550.87,705.88,428.31,593.45,761.50
2084-01-01,-114.46,53.21,418.43,550.25,649.28,419.74,559.42,805.75,394.22,578.47,813.41
2085-01-01,-114.46,53.21,422.75,529.38,656.18,454.35,564.81,692.04,415.52,552.48,720.22
2086-01-01,-114.46,53.21,390.97,507.66,629.98,449.18,556.27,710.82,462.97,548.88,752.49
2087-01-01,-114.46,53.21,460.60,576.06,724.91,446.39,560.86,723.71,412.75,584.16,642.27
2088-01-01,-114.46,53.21,461.91,549.36,706.47,435.99,544.88,634.64,442.21,551.38,687.42
2089-01-01,-114.46,53.21,469.07,569.95,720.82,474.34,592.18,868.82,427.82,573.53,736.31
2090-01-01,-114.46,53.21,411.59,522.33,693.20,433.38,593.01,792.34,415.67,568.19,802.50
2091-01-01,-114.46,53.21,429.12,515.30,640.96,470.22,556.30,656.19,444.34,576.65,742.18
2092-01-01,-114.46,53.21,431.99,568.05,726.24,410.88,528.41,607.23,441.87,587.39,719.65
2093-01-01,-114.46,53.21,470.10,554.38,707.02,454.47,603.19,713.03,385.58,573.35,734.96
2094-01-01,-114.46,53.21,432.40,540.17,695.96,374.22,502.68,764.89,444.08,577.85,712.02
2095-01-01,-114.46,53.21,368.26,536.14,729.02,419.85,527.50,673.75,452.25,575.02,818.86
