time,lon,lat,rcp26_cdd_p10,rcp26_cdd_p50,rcp26_cdd_p90,rcp45_cdd_p10,rcp45_cdd_p50,rcp45_cdd_p90,rcp85_cdd_p10,rcp85_cdd_p50,rcp85_cdd_p90
2051-01-01,-107.04,58.54,13.00,19.00,26.80,14.30,21.00,30.90,15.30,20.00,30.90
2052-01-01,-107.04,58.54,15.00,19.00,27.70,13.00,18.00,25.40,12.30,19.50,27.70
2053-01-01,-107.04,58.54,14.60,23.00,27.70,16.00,21.50,28.40,14.30,18.50,28.10
2054-01-01,-107.04,58.54,15.00,18.50,30.80,12.60,18.00,28.50,13.30,18.00,27.70
2055-01-01,-107.04,58.54,15.00,20.00,26.70,13.30,21.50,26.40,12.60,21.00,30.70
2056-01-01,-107.04,58.54,14.00,21.00,33.10,14.00,21.00,24.70,14.30,17.50,26.80
2057-01-01,-107.04,58.54,15.00,18.50,30.50,12.00,17.50,24.70,15.00,20.00,26.10
2058-01-01,-107.04,58.54,12.90,19.50,37.00,12.60,20.00,37.70,15.30,18.50,23.00
2059-01-01,-107.04,58.54,12.30,20.00,29.40,15.30,20.00,26.00,16.00,20.00,27.00
2060-01-01,-107.04,58.54,14.60,20.50,27.10,14.00,21.50,31.70,14.30,21.00,31.20
2061-01-01,-107.04,58.54,14.30,19.50,26.40,12.30,17.00,24.70,13.30,16.00,25.00
2062-01-01,-107.04,58.54,12.30,20.00,31.70,14.60,21.00,33.70,15.90,21.00,31.50
2063-01-01,-107.04,58.54,13.30,22.50,32.10,13.30,20.00,30.10,14.30,19.00,27.70
2064-01-01,-107.04,58.54,13.30,21.00,34.80,15.30,20.50,29.10,12.30,22.00,34.00
2065-01-01,-107.04,58.54,14.00,17.00,27.10,14.00,21.00,35.40,14.00,18.50,25.70
2066-01-01,-107.04,58.54,12.30,17.50,30.10,15.30,21.00,30.70,14.00,18.00,26.40
2067-01-01,-107.04,58.54,15.00,18.50,29.70,16.00,19.50,29.70,15.30,20.00,29.40
2068-01-01,-107.04,58.54,17.00,21.50,30.00,14.00,22.00,34.50,13.30,19.50,26.70
2069-01-01,-107.04,58.54,16.00,21.50,29.70,15.30,22.50,32.20,13.00,19.00,27.70
2070-01-01,-107.04,58.54,15.00,20.50,29.90,13.30,20.00,30.40,13.30,17.00,29.40
2071-01-01,-107.04,58.54,14.30,19.00,29.70,14.00,19.50,31.40,14.00,19.50,29.40
2072-01-01,-107.04,58.54,15.00,19.00,34.30,13.00,19.50,28.70,14.00,17.00,24.40
2073-01-01,-107.04,58.54,14.30,19.00,34.40,14.30,20.50,35.10,14.30,19.00,28.00
2074-01-01,-107.04,58.54,14.30,18.00,27.80,13.30,20.00,27.70,12.90,18.00,25.10
2075-01-01,-107.04,58.54,15.30,18.50,24.40,13.30,19.50,28.70,15.00,19.50,27.00
2076-01-01,-107.04,58.54,15.00,21.50,28.10,15.00,19.00,29.40,13.00,20.00,25.40
2077-01-01,-107.04,58.54,14.30,20.00,25.70,16.30,21.00,28.10,14.60,21.50,28.40
2078-01-01,-107.04,58.54,15.30,24.00,34.00,15.00,21.00,29.70,13.30,20.50,33.10
2079-01-01,-107.04,58.54,13.00,20.50,39.40,14.00,19.00,33.70,16.30,19.00,28.20
2080-01-01,-107.04,58.54,15.30,19.00,28.00,14.00,18.00,26.70,15.00,19.00,31.80
2081-01-01,-107.04,58.54,15.30,20.50,27.70,13.00,17.50,25.80,13.30,20.50,29.00
2082-01-01,-107.04,58.54,18.00,22.50,36.70,15.30,19.00,27.70,12.30,18.00,29.00
2083-01-01,-107.04,58.54,15.30,18.00,30.50,13.30,19.50,27.70,14.30,17.00,23.70
2084-01-01,-107.04,58.54,14.00,20.50,27.00,15.00,21.00,31.40,12.30,21.00,29.80
2085-01-01,-107.04,58.54,14.00,18.00,30.10,15.00,19.00,28.80,12.20,18.50,31.80
2086-01-01,-107.04,58.54,14.00,21.00,29.50,15.00,23.00,31.90,15.30,20.00,30.00
2087-01-01,-107.04,58.54,15.00,19.00,28.00,17.00,20.50,33.10,15.30,18.50,30.00
2088-01-01,-107.04,58.54,15.30,22.00,27.70,15.90,20.00,35.40,13.30,17.00,27.00
2089-01-01,-107.04,58.54,14.00,18.50,28.40,15.60,22.00,31.10,13.30,17.50,29.10
2090-01-01,-107.04,58.54,16.60,19.50,29.50,15.00,19.50,31.40,14.00,19.50,31.70
2091-01-01,-107.04,58.54,13.60,18.50,29.00,14.00,19.50,25.00,13.30,18.00,25.00
2092-01-01,-107.04,58.54,17.00,20.00,29.40,13.00,19.50,30.70,13.30,20.00,25.00
2093-01-01,-107.04,58.54,15.00,20.50,29.70,16.00,22.50,29.70,13.30,19.50,27.80
2094-01-01,-107.04,58.54,16.00,22.50,26.70,13.00,18.50,28.10,13.00,16.50,25.00
2095-01-01,-107.04,58.54,14.00,18.50,24.70,14.00,20.00,27.00,13.00,20.50,28.40
2096-01-01,-107.04,58.54,14.60,21.00,31.80,14.60,19.50,28.10,12.30,18.50,27.00
2097-01-01,-107.04,58.54,16.30,19.50,32.90,15.00,20.00,31.50,12.30,19.00,30.20
2098-01-01,-107.04,58.54,15.00,21.00,31.40,12.60,21.50,29.70,14.30,18.50,26.80
2099-01-01,-107.04,58.54,14.30,19.50,28.40,13.30,20.00,27.70,13.60,19.50,27.10
2100-01-01,-107.04,58.54,15.30,19.50,23.40,15.00,20.00,33.40,14.00,19.00,24.80
1950-01-01,-104.46,58.62,16.00,21.00,25.00,16.00,21.50,25.00,16.00,21.50,25.00
1951-01-01,-104.46,58.62,16.00,21.00,28.00,16.00,21.00,33.60,16.00,21.00,33.60
1952-01-01,-104.46,58.62,16.00,21.50,30.00,16.00,21.50,30.00,16.00,21.50,30.00
1953-01-01,-104.46,58.62,14.60,20.50,25.00,15.30,20.00,27.10,14.60,20.00,25.00
1954-01-01,-104.46,58.62,15.00,22.00,31.70,15.30,22.00,31.70,13.30,22.00,31.70
1955-01-01,-104.46,58.62,15.90,21.50,29.10,15.30,21.00,29.10,15.30,21.00,29.10
1956-01-01,-104.46,58.62,14.60,20.50,28.00,14.60,20.00,26.70,13.30,19.50,26.70
1957-01-01,-104.46,58.62,15.30,19.50,32.90,14.60,20.00,32.90,16.00,20.50,35.70
1958-01-01,-104.46,58.62,16.00,23.50,33.40,15.30,24.00,33.40,15.30,25.50,33.40
1959-01-01,-104.46,58.62,16.60,21.00,29.70,16.00,21.00,29.70,16.00,21.00,29.70
1960-01-01,-104.46,58.62,14.00,19.00,29.40,14.30,20.00,29.40,14.00,20.00,29.40
1961-01-01,-104.46,58.62,17.00,21.50,30.10,17.00,21.00,28.70,15.60,21.00,28.70
1962-01-01,-104.46,58.62,12.60,20.00,24.70,14.00,20.00,24.70,14.00,20.00,24.70
1963-01-01,-104.46,58.62,14.00,19.00,28.70,14.30,19.00,28.70,14.30,19.00,28.70
1964-01-01,-104.46,58.62,15.30,22.50,31.00,15.30,22.00,31.00,15.00,22.00,31.00
1965-01-01,-104.46,58.62,16.00,23.50,31.70,16.00,25.50,31.70,16.00,24.00,31.70
1966-01-01,-104.46,58.62,18.00,24.50,30.70,15.90,23.50,28.70,17.30,24.00,30.00
1967-01-01,-104.46,58.62,17.00,20.00,28.00,17.00,21.00,28.00,17.00,20.50,28.00
