time,lat,lon,rcp26_tnlt_-15_p10,rcp26_tnlt_-15_p50,rcp26_tnlt_-15_p90,rcp45_tnlt_-15_p10,rcp45_tnlt_-15_p50,rcp45_tnlt_-15_p90,rcp85_tnlt_-15_p10,rcp85_tnlt_-15_p50,rcp85_tnlt_-15_p90
2054-01-01,50.54,-104.04,31.50,59.00,76.80,35.30,54.50,73.60,35.00,47.00,65.80
2055-01-01,50.54,-104.04,40.60,56.50,77.40,35.60,45.50,70.40,26.30,43.50,71.90
2056-01-01,50.54,-104.04,33.20,53.50,74.40,32.30,57.00,67.40,32.90,47.00,64.20
2057-01-01,50.54,-104.04,39.30,57.50,81.00,38.30,52.00,72.10,27.30,50.00,77.00
2058-01-01,50.54,-104.04,41.60,59.00,84.80,31.20,49.50,70.50,20.60,49.00,63.80
2059-01-01,50.54,-104.04,36.50,61.00,72.80,39.00,56.00,73.70,14.20,38.50,61.70
2060-01-01,50.54,-104.04,34.20,53.00,73.40,42.20,58.00,73.70,24.30,40.00,62.40
2061-01-01,50.54,-104.04,35.50,59.00,75.70,33.60,50.00,77.00,24.90,43.00,70.50
2062-01-01,50.54,-104.04,35.60,54.00,83.30,25.70,50.00,60.70,24.60,47.50,65.90
2063-01-01,50.54,-104.04,34.60,58.00,83.00,25.90,52.00,77.70,21.00,40.00,54.70
2064-01-01,50.54,-104.04,37.50,63.00,82.90,31.60,42.00,60.00,21.20,38.50,53.10
2065-01-01,50.54,-104.04,39.20,60.50,74.80,21.50,44.50,73.70,25.90,44.50,59.40
2066-01-01,50.54,-104.04,35.90,56.50,81.80,27.00,42.00,61.40,24.00,40.00,67.20
2067-01-01,50.54,-104.04,44.30,58.00,71.40,32.30,45.50,61.70,23.30,43.00,67.80
2068-01-01,50.54,-104.04,36.30,53.00,80.80,23.30,51.00,76.80,22.30,39.00,58.40
2069-01-01,50.54,-104.04,36.90,58.50,81.50,31.90,51.00,82.90,17.90,28.00,53.10
2070-01-01,50.54,-104.04,38.20,60.50,74.50,34.60,50.50,68.10,20.00,34.00,53.10
2071-01-01,50.54,-104.04,41.30,60.00,76.40,22.00,44.00,73.40,20.60,32.50,49.70
2072-01-01,50.54,-104.04,41.00,62.50,74.40,27.50,47.00,71.10,18.20,42.50,62.70
2073-01-01,50.54,-104.04,33.30,58.00,78.40,20.30,47.00,66.10,11.80,39.50,64.50
2074-01-01,50.54,-104.04,39.30,57.50,66.10,30.30,56.00,73.10,15.90,41.50,58.90
2075-01-01,50.54,-104.04,39.00,56.00,73.10,29.30,47.00,69.60,19.90,35.00,54.00
2076-01-01,50.54,-104.04,43.30,53.00,71.60,33.90,46.50,71.80,20.60,33.50,50.70
2077-01-01,50.54,-104.04,36.50,59.50,76.70,29.90,49.50,69.60,20.60,30.00,59.60
2078-01-01,50.54,-104.04,36.20,59.50,82.40,28.00,47.00,66.30,12.80,32.00,61.10
2079-01-01,50.54,-104.04,39.20,59.00,77.10,26.00,42.50,69.40,11.50,28.50,51.70
2080-01-01,50.54,-104.04,38.20,57.00,70.40,35.30,49.00,60.70,12.30,24.00,56.50
2081-01-01,50.54,-104.04,41.30,55.50,80.60,33.30,52.50,68.00,9.00,33.50,51.10
2082-01-01,50.54,-104.04,35.90,53.50,72.70,23.90,42.00,68.20,8.80,26.50,38.70
2083-01-01,50.54,-104.04,38.50,60.00,78.50,25.80,49.00,72.00,13.60,28.00,53.10
2084-01-01,50.54,-104.04,46.60,57.50,74.60,27.30,39.00,63.50,21.00,30.50,55.80
2085-01-01,50.54,-104.04,37.30,59.00,74.00,24.80,53.00,79.00,19.30,30.50,56.10
2086-01-01,50.54,-104.04,39.30,55.50,77.00,33.30,46.50,69.60,8.10,34.50,53.50
2087-01-01,50.54,-104.04,33.60,55.50,78.70,30.60,49.00,61.10,9.80,30.00,42.40
2088-01-01,50.54,-104.04,27.90,58.50,77.90,27.60,49.00,70.10,12.60,31.50,55.40
2089-01-01,50.54,-104.04,37.00,56.00,71.00,25.20,47.00,74.40,3.90,27.50,51.80
2090-01-01,50.54,-104.04,47.30,59.00,87.40,18.00,45.50,63.70,10.90,27.00,45.70
2091-01-01,50.54,-104.04,34.20,56.50,69.40,26.40,47.00,63.00,10.90,24.00,40.00
2092-01-01,50.54,-104.04,32.90,58.00,72.40,23.20,44.50,67.70,11.00,28.50,54.00
2093-01-01,50.54,-104.04,42.10,60.00,81.20,30.30,44.00,59.70,13.00,29.00,57.00
2094-01-01,50.54,-104.04,40.90,62.50,82.40,27.60,45.50,73.70,12.30,29.00,55.40
2095-01-01,50.54,-104.04,30.60,61.50,75.00,27.50,49.00,65.00,10.20,31.00,47.40
2096-01-01,50.54,-104.04,34.90,59.50,79.00,27.40,47.50,65.50,15.00,25.50,44.90
2097-01-01,50.54,-104.04,40.20,56.00,74.10,20.80,48.50,78.70,12.20,24.00,40.80
2098-01-01,50.54,-104.04,45.20,62.00,80.90,19.30,47.00,73.00,7.80,25.00,43.70
2099-01-01,50.54,-104.04,35.70,55.00,74.70,25.10,37.50,61.10,5.20,23.00,51.20
2100-01-01,50.54,-104.04,30.00,49.50,67.40,27.50,58.50,74.90,13.30,26.50,47.00
1950-01-01,50.62,-105.38,45.60,65.50,84.10,45.60,65.50,84.10,46.30,65.50,84.10
1951-01-01,50.62,-105.38,53.30,71.00,89.10,53.30,71.00,89.10,53.30,71.50,89.10
1952-01-01,50.62,-105.38,57.60,72.50,84.40,57.60,72.50,84.40,57.60,72.50,84.40
1953-01-01,50.62,-105.38,49.60,72.50,85.40,49.60,72.50,85.40,50.30,72.50,85.40
1954-01-01,50.62,-105.38,50.90,71.00,88.90,50.90,71.00,88.90,50.90,71.00,88.90
1955-01-01,50.62,-105.38,58.90,67.00,84.40,58.90,67.00,84.40,61.30,67.00,84.40
1956-01-01,50.62,-105.38,44.60,74.50,90.00,44.60,74.50,90.00,44.60,74.50,92.10
1957-01-01,50.62,-105.38,53.30,73.50,96.00,53.30,73.50,96.00,53.30,73.50,98.10
1958-01-01,50.62,-105.38,61.30,70.50,88.80,61.30,70.50,88.80,61.30,72.50,88.80
1959-01-01,50.62,-105.38,48.20,75.50,94.10,48.20,75.50,94.10,48.20,75.50,93.40
1960-01-01,50.62,-105.38,44.50,70.50,92.40,44.50,70.50,92.40,44.50,70.50,92.40
1961-01-01,50.62,-105.38,46.20,73.00,91.80,46.20,73.00,91.80,46.20,73.00,91.80
1962-01-01,50.62,-105.38,52.00,74.00,89.40,52.00,74.00,89.40,52.90,74.00,89.40
1963-01-01,50.62,-105.38,54.50,72.00,87.20,54.50,72.00,87.20,54.50,72.00,87.20
1964-01-01,50.62,-105.38,64.30,80.50,107.70,64.30,80.50,107.70,64.30,80.50,107.70
1965-01-01,50.62,-105.38,64.00,76.50,91.70,64.00,76.50,91.70,64.00,76.50,91.70
1966-01-01,50.62,-105.38,58.30,79.00,93.20,58.30,79.00,93.20,58.30,79.00,93.20
1967-01-01,50.62,-105.38,44.20,67.00,93.30,44.20,67.00,93.30,44.20,67.50,93.30
1968-01-01,50.62,-105.38,54.00,74.00,93.60,54.00,74.00,93.60,54.30,74.00,93.60
1969-01-01,50.62,-105.38,55.60,74.50,90.80,55.60,74.50,90.80,55.60,74.50,90.80
1970-01-01,50.62,-105.38,55.90,76.50,95.50,55.90,76.50,95.50,55.90,76.50,95.50
1971-01-01,50.62,-105.38,53.80,72.00,86.70,53.80,72.00,86.70,53.80,72.50,86.70
1972-01-01,50.62,-105.38,54.70,71.50,86.80,54.70,71.50,86.80,54.70,72.50,86.80
1973-01-01,50.62,-105.38,46.60,73.00,90.10,46.60,73.00,90.10,46.30,73.00,90.10
1974-01-01,50.62,-105.38,55.60,71.00,93.50,55.60,71.00,93.50,55.60,71.00,93.50
1975-01-01,50.62,-105.38,65.30,77.00,89.70,65.30,77.00,89.70,65.30,77.00,89.70
1976-01-01,50.62,-105.38,54.90,71.50,89.80,54.90,71.50,89.80,54.90,71.50,89.80
1977-01-01,50.62,-105.38,51.30,69.50,80.50,51.30,69.50,80.50,51.30,69.50,80.50
1978-01-01,50.62,-105.38,57.60,69.00,83.10,57.60,69.00,83.10,57.60,69.00,83.10
1979-01-01,50.62,-105.38,47.60,70.50,87.50,47.60,70.50,87.50,47.60,70.50,87.50
1980-01-01,50.62,-105.38,56.90,75.00,89.00,56.90,75.50,89.00,57.80,75.00,89.00
1981-01-01,50.62,-105.38,54.20,71.50,92.00,53.60,72.50,92.10,53.60,73.00,92.10
1982-01-01,50.62,-105.38,59.30,76.00,99.00,59.30,76.50,99.70,60.00,76.50,99.70
1983-01-01,50.62,-105.38,60.60,80.00,86.70,60.60,79.00,86.70,60.60,79.00,86.70
1984-01-01,50.62,-105.38,50.90,66.50,92.70,50.20,67.50,92.70,50.20,67.00,92.70
1985-01-01,50.62,-105.38,58.60,72.50,94.70,58.20,73.00,95.40,58.20,73.50,96.10
1986-01-01,50.62,-105.38,51.30,66.50,85.70,51.30,67.00,86.40,52.30,67.50,86.40
1987-01-01,50.62,-105.38,57.00,68.50,83.10,57.00,69.00,82.40,57.00,69.50,82.40
1988-01-01,50.62,-105.38,57.50,75.00,90.70,58.20,75.00,91.70,57.50,75.00,91.00
1989-01-01,50.62,-105.38,47.60,72.00,86.40,48.30,73.00,86.40,48.30,72.00,87.10
1990-01-01,50.62,-105.38,53.60,73.50,88.40,55.00,74.50,88.10,54.30,74.50,88.10
1991-01-01,50.62,-105.38,48.20,69.00,83.70,48.20,69.00,82.70,48.20,69.00,82.00
1992-01-01,50.62,-105.38,49.80,68.50,89.70,49.80,68.00,89.40,50.50,69.00,89.70
1993-01-01,50.62,-105.38,46.80,68.50,81.10,46.80,68.00,81.40,46.80,70.00,81.40
1994-01-01,50.62,-105.38,52.30,70.00,84.00,51.00,69.50,84.70,51.30,70.00,84.70
1995-01-01,50.62,-105.38,47.20,70.50,96.60,47.20,71.50,96.30,47.20,71.50,99.60
1996-01-01,50.62,-105.38,53.60,72.00,84.80,54.30,72.00,84.10,53.60,72.00,84.80
1997-01-01,50.62,-105.38,49.00,66.00,95.90,49.30,66.00,95.90,49.30,66.50,95.60
1998-01-01,50.62,-105.38,50.60,68.00,93.00,50.60,67.50,93.70,50.60,67.50,93.70
1999-01-01,50.62,-105.38,50.60,64.00,80.40,50.80,63.00,80.40,51.50,64.00,80.70
2000-01-01,50.62,-105.38,45.20,63.50,79.40,45.50,63.00,80.70,45.50,63.00,80.00
2001-01-01,50.62,-105.38,52.60,69.50,93.10,53.30,69.50,93.40,53.60,69.00,93.40
2002-01-01,50.62,-105.38,44.30,66.50,87.70,45.30,67.50,87.70,45.30,67.50,88.70
2003-01-01,50.62,-105.38,50.10,67.50,89.20,51.50,68.00,89.90,50.10,67.00,89.90
2004-01-01,50.62,-105.38,47.30,64.00,88.50,48.00,63.50,88.20,46.60,63.50,88.50
2005-01-01,50.62,-105.38,42.20,63.00,84.60,43.00,65.00,84.60,43.00,64.50,92.00
2006-01-01,50.62,-105.38,49.40,69.50,84.40,44.30,58.50,80.80,45.30,61.00,79.40
2007-01-01,50.62,-105.38,39.30,63.00,86.40,32.30,68.00,83.50,42.90,58.50,75.00
2008-01-01,50.62,-105.38,47.90,62.00,75.60,48.40,68.50,82.70,45.20,61.50,82.80
2009-01-01,50.62,-105.38,44.90,55.00,81.90,46.30,63.00,83.00,50.00,63.50,86.00
2010-01-01,50.62,-105.38,43.20,63.00,76.70,49.00,69.50,80.00,47.30,67.00,87.00
2011-01-01,50.62,-105.38,48.30,60.50,85.40,39.30,54.50,80.70,39.50,65.50,83.40
2012-01-01,50.62,-105.38,43.00,64.00,73.40,46.30,61.00,83.80,40.00,62.50,83.00
2013-01-01,50.62,-105.38,41.90,59.00,79.40,47.30,61.00,85.10,42.20,61.50,81.50
2014-01-01,50.62,-105.38,44.30,59.00,80.70,42.00,62.50,80.70,36.90,59.00,86.00
2015-01-01,50.62,-105.38,41.50,59.50,82.70,54.30,63.50,79.10,47.20,64.00,81.10
2016-01-01,50.62,-105.38,35.60,55.00,75.70,46.30,63.00,81.50,44.60,61.50,77.80
2017-01-01,50.62,-105.38,41.80,63.50,83.70,46.60,60.00,75.10,39.50,59.50,76.80
2018-01-01,50.62,-105.38,41.60,61.50,81.80,41.60,66.50,88.40,36.30,53.50,88.30
2019-01-01,50.62,-105.38,48.30,62.00,79.50,42.50,59.50,73.40,42.00,59.50,81.70
2020-01-01,50.62,-105.38,35.90,55.00,78.40,44.90,65.00,78.80,41.30,63.50,80.00
2021-01-01,50.62,-105.38,47.00,59.50,76.70,45.40,67.50,80.10,48.10,66.50,76.70
2022-01-01,50.62,-105.38,42.00,66.00,80.40,50.90,68.00,87.70,37.60,50.00,78.00
2023-01-01,50.62,-105.38,47.10,59.50,79.00,35.00,56.00,84.70,39.90,56.50,78.80
2024-01-01,50.62,-105.38,41.30,53.50,78.80,37.60,51.00,65.10,40.00,58.00,75.50
2025-01-01,50.62,-105.38,47.30,60.00,83.10,37.10,57.50,78.40,38.60,61.00,75.50
2026-01-01,50.62,-105.38,42.30,61.50,81.40,36.00,54.00,74.70,45.90,58.50,79.00
2027-01-01,50.62,-105.38,32.30,55.50,72.90,47.60,64.50,75.40,44.50,57.50,76.80
2028-01-01,50.62,-105.38,34.40,56.00,69.00,35.00,56.00,74.80,33.30,55.00,73.50
2029-01-01,50.62,-105.38,35.60,57.50,74.80,42.70,66.00,83.00,39.30,51.50,68.70
2030-01-01,50.62,-105.38,42.30,58.00,70.20,42.30,60.50,77.80,35.30,52.50,78.20
2031-01-01,50.62,-105.38,40.20,60.00,78.00,40.60,55.00,75.20,40.00,59.00,75.50
2032-01-01,50.62,-105.38,39.30,57.00,78.00,32.30,60.50,79.40,41.00,61.00,78.40
2033-01-01,50.62,-105.38,38.90,60.50,73.00,35.80,53.00,72.20,32.00,53.00,81.10
2034-01-01,50.62,-105.38,35.50,57.50,75.70,44.60,54.00,71.20,29.60,50.00,79.90
2035-01-01,50.62,-105.38,38.30,58.50,76.70,34.60,55.50,70.70,32.30,51.00,63.90
2036-01-01,50.62,-105.38,38.10,55.00,76.00,37.50,50.00,74.00,41.10,60.00,82.90
2037-01-01,50.62,-105.38,39.90,56.50,77.30,31.60,53.00,64.10,25.50,49.50,68.40
2038-01-01,50.62,-105.38,41.60,58.00,76.70,35.00,48.50,67.90,32.50,45.50,67.10
2039-01-01,50.62,-105.38,33.00,55.00,73.00,36.30,55.00,73.20,23.30,49.00,80.00
2040-01-01,50.62,-105.38,33.60,55.50,71.40,37.20,54.00,70.80,32.30,52.50,73.90
2041-01-01,50.62,-105.38,33.60,59.50,81.90,34.50,50.00,72.10,27.30,49.50,68.60
2042-01-01,50.62,-105.38,45.00,63.00,75.40,31.20,50.50,65.10,25.60,52.00,71.00
2043-01-01,50.62,-105.38,38.30,58.00,70.10,27.20,50.50,69.70,24.30,41.00,64.80
2044-01-01,50.62,-105.38,31.20,63.00,78.40,33.60,48.00,69.00,26.00,49.50,65.00
2045-01-01,50.62,-105.38,28.40,49.00,71.10,30.80,49.00,71.60,25.40,52.00,72.80
2046-01-01,50.62,-105.38,39.80,54.00,71.70,29.30,45.00,60.70,41.30,47.50,60.70
2047-01-01,50.62,-105.38,30.60,61.00,77.60,33.90,43.50,72.10,28.90,44.50,69.50
2048-01-01,50.62,-105.38,35.90,61.00,70.70,26.60,59.00,71.70,31.60,41.50,65.70
2049-01-01,50.62,-105.38,34.50,58.50,85.40,29.20,46.00,73.80,25.50,43.00,70.60
2050-01-01,50.62,-105.38,37.80,60.50,73.80,35.60,52.50,70.90,23.30,45.00,69.50
2051-01-01,50.62,-105.38,34.60,50.50,76.70,29.30,53.50,71.00,30.20,42.50,67.40
2052-01-01,50.62,-105.38,37.30,57.50,75.90,32.20,44.00,58.40,17.30,48.50,73.10
2053-01-01,50.62,-105.38,35.00,56.00,78.10,27.30,45.50,69.90,30.60,42.50,60.10
2054-01-01,50.62,-105.38,31.30,53.50,73.70,31.00,47.00,65.50,30.30,43.50,62.50
2055-01-01,50.62,-105.38,36.50,52.00,70.00,30.30,41.00,68.50,21.30,39.50,63.80
2056-01-01,50.62,-105.38,30.30,47.50,66.50,28.00,52.50,64.10,31.30,40.50,56.70
2057-01-01,50.62,-105.38,34.60,55.00,72.70,31.80,49.50,68.90,24.00,47.50,73.10
2058-01-01,50.62,-105.38,37.00,55.00,80.90,27.90,45.00,65.10,17.00,47.00,61.00
2059-01-01,50.62,-105.38,29.80,58.00,71.00,30.40,51.50,73.40,11.90,34.00,55.70
2060-01-01,50.62,-105.38,28.70,48.00,68.70,38.30,53.00,67.70,19.60,38.50,57.70
2061-01-01,50.62,-105.38,31.20,50.00,68.80,26.90,47.50,74.10,22.60,39.00,66.10
2062-01-01,50.62,-105.38,32.30,50.00,79.20,23.90,45.50,55.70,17.60,43.50,62.40
2063-01-01,50.62,-105.38,31.00,53.00,77.40,27.60,48.00,73.70,16.60,35.00,50.90
2064-01-01,50.62,-105.38,34.50,53.50,78.10,26.60,37.50,49.00,17.50,34.00,50.10
2065-01-01,50.62,-105.38,35.20,54.00,71.10,22.20,41.50,69.80,22.00,41.00,55.40
2066-01-01,50.62,-105.38,31.20,54.00,79.00,20.80,38.00,57.40,22.60,34.00,63.80
2067-01-01,50.62,-105.38,39.30,52.50,68.70,28.00,42.50,58.40,21.30,39.00,63.10
2068-01-01,50.62,-105.38,32.30,49.50,74.70,16.80,45.00,72.20,20.30,34.50,52.70
2069-01-01,50.62,-105.38,32.30,56.00,79.80,30.00,46.00,76.80,12.30,26.50,49.40
2070-01-01,50.62,-105.38,35.60,54.50,71.40,28.00,46.00,63.70,17.20,31.00,46.10
2071-01-01,50.62,-105.38,36.90,52.00,70.90,18.20,42.50,70.00,15.60,29.00,47.70
2072-01-01,50.62,-105.38,34.20,59.50,72.80,25.20,40.50,66.90,16.50,38.00,57.90
2073-01-01,50.62,-105.38,30.80,51.50,73.00,18.30,41.00,63.60,9.20,37.00,58.10
2074-01-01,50.62,-105.38,35.30,52.50,58.00,28.30,53.00,68.70,12.90,37.50,50.90
2075-01-01,50.62,-105.38,33.90,53.00,68.00,26.60,45.00,64.10,18.00,32.00,47.70
2076-01-01,50.62,-105.38,33.50,49.00,69.50,26.90,43.00,66.10,17.30,27.50,47.10
2077-01-01,50.62,-105.38,32.30,57.00,74.70,27.30,42.00,64.00,17.30,25.50,53.20
2078-01-01,50.62,-105.38,31.80,54.50,77.70,25.00,45.00,60.00,12.20,26.50,57.70
2079-01-01,50.62,-105.38,34.60,55.50,70.80,22.30,39.50,69.10,11.30,25.00,45.40
2080-01-01,50.62,-105.38,34.60,51.50,66.10,31.30,43.00,58.00,9.00,20.00,48.80
2081-01-01,50.62,-105.38,31.40,52.00,72.40,28.30,46.00,61.80,8.30,31.50,39.70
2082-01-01,50.62,-105.38,32.10,48.00,68.90,23.00,35.00,61.10,8.50,22.50,37.00
2083-01-01,50.62,-105.38,35.90,54.00,75.50,23.30,45.50,68.30,10.30,25.50,49.20
2084-01-01,50.62,-105.38,41.60,53.00,70.60,23.00,36.00,59.30,16.30,27.50,52.40
2085-01-01,50.62,-105.38,34.30,54.50,67.70,20.40,49.50,78.70,15.30,29.00,50.70
2086-01-01,50.62,-105.38,35.00,51.00,69.10,30.30,41.00,64.80,8.20,28.50,48.50
2087-01-01,50.62,-105.38,28.60,49.50,73.40,25.20,44.50,58.70,8.50,27.50,36.40
2088-01-01,50.62,-105.38,23.50,52.50,67.40,22.60,43.50,66.50,12.30,28.00,50.10
2089-01-01,50.62,-105.38,32.30,50.50,66.40,24.30,40.00,69.80,3.30,23.00,48.40
2090-01-01,50.62,-105.38,37.70,52.50,77.00,15.90,40.50,59.80,9.30,24.50,43.40
2091-01-01,50.62,-105.38,32.90,50.50,65.00,23.50,42.00,55.20,10.00,20.00,36.70
2092-01-01,50.62,-105.38,28.80,54.50,68.40,20.20,42.50,64.10,9.00,26.50,51.70
2093-01-01,50.62,-105.38,35.90,54.00,74.60,25.30,40.50,57.00,10.30,24.00,54.80
2094-01-01,50.62,-105.38,36.60,57.50,77.10,26.60,41.50,68.20,10.60,25.50,49.10
2095-01-01,50.62,-105.38,25.00,55.00,68.70,21.40,44.00,59.00,9.60,28.00,44.80
2096-01-01,50.62,-105.38,31.60,55.50,72.20,23.90,44.50,61.70,13.30,23.50,43.50
2097-01-01,50.62,-105.38,39.00,50.50,67.00,18.30,43.00,73.10,12.00,21.00,37.60
2098-01-01,50.62,-105.38,40.60,57.50,73.10,17.60,42.50,68.40,7.50,22.00,41.20
2099-01-01,50.62,-105.38,33.20,47.50,66.20,22.20,35.00,57.30,5.20,20.00,45.00
2100-01-01,50.62,-105.38,26.90,46.50,64.10,22.80,54.50,69.90,12.00,21.50,42.80
