time,lon,lat,rcp26_cdd_p10,rcp26_cdd_p50,rcp26_cdd_p90,rcp45_cdd_p10,rcp45_cdd_p50,rcp45_cdd_p90,rcp85_cdd_p10,rcp85_cdd_p50,rcp85_cdd_p90
2003-01-01,-115.21,57.87,16.60,27.50,36.40,18.00,27.50,35.80,17.30,27.00,39.10
2004-01-01,-115.21,57.87,18.30,26.50,41.20,19.00,25.50,36.40,15.00,25.00,36.40
2005-01-01,-115.21,57.87,15.00,25.00,41.30,15.00,25.00,41.30,15.00,24.00,41.30
2006-01-01,-115.21,57.87,18.00,27.00,37.10,17.00,23.00,33.20,18.90,27.50,44.70
2007-01-01,-115.21,57.87,19.00,25.00,36.10,17.30,23.50,30.00,16.60,24.50,41.10
2008-01-01,-115.21,57.87,23.30,29.00,37.80,17.30,26.50,33.00,17.30,24.50,37.10
2009-01-01,-115.21,57.87,16.30,25.00,36.40,16.00,25.00,40.70,19.30,26.00,36.00
2010-01-01,-115.21,57.87,18.30,27.00,40.50,17.60,24.50,42.00,20.00,26.00,39.50
2011-01-01,-115.21,57.87,17.60,28.00,33.00,20.00,24.00,39.90,16.60,26.00,39.00
2012-01-01,-115.21,57.87,17.30,27.00,32.00,19.00,24.00,38.80,16.00,23.00,43.40
2013-01-01,-115.21,57.87,18.00,22.50,34.80,18.60,25.50,37.10,19.30,28.50,39.40
2014-01-01,-115.21,57.87,19.30,27.00,40.70,17.20,24.50,31.70,21.30,25.00,35.20
2015-01-01,-115.21,57.87,17.90,25.50,35.10,18.30,21.50,30.80,20.30,28.00,38.00
2016-01-01,-115.21,57.87,17.30,24.00,39.10,16.30,24.50,33.40,17.30,24.50,37.00
2017-01-01,-115.21,57.87,16.00,21.50,32.70,15.30,22.50,41.90,18.30,24.00,39.40
2018-01-01,-115.21,57.87,18.00,23.50,33.70,19.00,28.50,45.80,19.30,23.00,34.70
2019-01-01,-115.21,57.87,18.30,28.00,42.10,22.30,27.00,38.40,17.30,26.00,36.40
2020-01-01,-115.21,57.87,18.00,23.50,31.40,19.00,22.50,34.40,18.30,26.00,37.80
2021-01-01,-115.21,57.87,16.00,22.00,47.10,16.90,24.50,39.50,18.00,24.50,44.10
2022-01-01,-115.21,57.87,22.30,29.50,42.70,17.30,25.50,38.40,17.60,22.50,37.50
2023-01-01,-115.21,57.87,18.30,25.50,35.70,16.00,25.50,40.80,20.00,26.50,38.00
2024-01-01,-115.21,57.87,19.00,25.00,40.70,16.60,22.00,43.70,16.00,25.50,42.10
2025-01-01,-115.21,57.87,16.30,22.00,36.40,17.00,25.00,35.40,17.30,22.50,35.90
2026-01-01,-115.21,57.87,18.30,23.50,33.40,21.00,25.50,34.40,17.00,25.00,35.10
2027-01-01,-115.21,57.87,19.30,27.50,34.00,18.00,27.50,40.40,17.00,24.00,35.70
2028-01-01,-115.21,57.87,17.60,24.00,33.40,19.30,25.00,36.40,18.00,25.50,36.00
2029-01-01,-115.21,57.87,18.30,23.50,39.60,18.00,23.50,35.00,17.30,27.00,37.90
2030-01-01,-115.21,57.87,17.00,26.00,38.70,16.30,25.00,32.40,18.30,22.50,32.00
2031-01-01,-115.21,57.87,19.00,23.50,27.70,20.00,26.50,34.00,16.30,21.00,39.10
2032-01-01,-115.21,57.87,16.60,23.50,36.70,16.00,24.00,30.40,18.30,25.00,37.20
2033-01-01,-115.21,57.87,18.00,24.00,44.20,17.00,23.00,37.70,16.60,26.50,44.80
2034-01-01,-115.21,57.87,17.00,24.00,37.00,17.30,24.00,35.40,18.00,26.50,35.40
2035-01-01,-115.21,57.87,15.90,24.00,32.40,16.30,21.00,36.90,17.00,25.50,39.10
2036-01-01,-115.21,57.87,20.00,25.00,39.70,16.30,26.00,40.10,20.00,25.00,44.10
2037-01-01,-115.21,57.87,19.30,24.50,33.00,19.00,27.00,44.50,14.60,26.50,33.70
2038-01-01,-115.21,57.87,16.30,20.00,32.70,19.00,25.00,37.70,17.00,24.50,33.00
2039-01-01,-115.21,57.87,17.00,23.00,36.00,19.30,25.50,47.60,18.00,23.00,32.40
2040-01-01,-115.21,57.87,15.90,24.50,43.00,19.00,23.00,35.10,19.30,25.00,34.10
2041-01-01,-115.21,57.87,17.00,23.50,33.70,18.00,24.00,31.70,15.50,21.50,35.10
2042-01-01,-115.21,57.87,18.00,24.50,35.70,19.60,26.00,36.00,18.00,24.00,35.80
2043-01-01,-115.21,57.87,16.30,23.00,40.50,17.30,25.50,36.40,15.60,25.50,36.40
2044-01-01,-115.21,57.87,18.00,23.50,30.70,17.30,25.00,33.00,16.90,25.00,35.60
2045-01-01,-115.21,57.87,17.90,25.00,36.20,16.00,23.00,32.80,17.00,24.00,32.00
2046-01-01,-115.21,57.87,18.30,23.50,39.00,18.00,25.00,33.70,16.60,21.50,29.40
2047-01-01,-115.21,57.87,18.30,26.50,41.40,19.00,25.50,38.90,18.30,23.00,31.70
2048-01-01,-115.21,57.87,20.00,25.00,35.70,19.30,26.50,35.80,17.30,22.50,36.40
