time,lat,lon,rcp26_tnlt_-15_p10,rcp26_tnlt_-15_p50,rcp26_tnlt_-15_p90,rcp45_tnlt_-15_p10,rcp45_tnlt_-15_p50,rcp45_tnlt_-15_p90,rcp85_tnlt_-15_p10,rcp85_tnlt_-15_p50,rcp85_tnlt_-15_p90
1985-01-01,50.04,-112.29,32.60,47.00,69.50,32.30,48.00,69.50,34.10,47.50,69.80
1986-01-01,50.04,-112.29,27.90,43.50,53.40,28.90,42.50,54.40,29.30,42.50,53.70
1987-01-01,50.04,-112.29,33.30,47.50,62.70,34.00,46.50,63.10,33.60,47.50,63.40
1988-01-01,50.04,-112.29,37.60,48.00,70.70,38.60,47.50,70.00,38.30,48.00,70.70
1989-01-01,50.04,-112.29,35.00,48.00,59.40,35.30,48.00,58.40,35.00,48.00,57.70
1990-01-01,50.04,-112.29,31.90,44.00,64.40,32.90,44.00,64.40,32.90,44.00,64.70
1991-01-01,50.04,-112.29,31.00,47.00,62.70,31.00,47.00,62.40,31.00,47.50,62.80
1992-01-01,50.04,-112.29,22.00,50.00,62.70,22.30,50.50,61.70,22.30,51.00,63.40
1993-01-01,50.04,-112.29,29.30,42.50,58.40,28.30,40.50,59.10,29.00,40.50,58.40
1994-01-01,50.04,-112.29,26.80,44.50,63.70,26.20,45.00,64.70,26.20,45.00,64.70
1995-01-01,50.04,-112.29,26.20,49.00,74.10,25.50,49.00,74.10,26.20,49.00,74.10
1996-01-01,50.04,-112.29,32.60,45.50,60.00,33.30,46.50,59.70,32.60,47.50,59.40
1997-01-01,50.04,-112.29,25.60,46.00,67.90,26.00,46.50,67.90,25.60,46.50,68.20
1998-01-01,50.04,-112.29,28.90,46.00,62.50,29.60,46.50,62.50,29.60,45.50,62.50
1999-01-01,50.04,-112.29,29.30,41.00,53.40,29.30,41.00,53.40,29.00,42.00,53.40
2000-01-01,50.04,-112.29,26.20,40.00,58.00,26.20,39.50,58.70,26.20,40.50,58.00
2001-01-01,50.04,-112.29,33.00,51.50,62.40,33.00,52.50,61.70,32.30,52.00,61.70
2002-01-01,50.04,-112.29,25.30,41.50,61.80,25.00,41.50,62.50,25.60,41.50,62.50
2003-01-01,50.04,-112.29,25.10,47.00,63.00,24.70,47.50,63.00,24.70,47.50,63.00
2004-01-01,50.04,-112.29,26.00,45.00,63.70,25.90,45.00,61.80,27.20,45.50,62.50
2005-01-01,50.04,-112.29,20.60,45.00,61.80,20.60,45.00,61.80,20.90,45.00,65.50
2006-01-01,50.04,-112.29,30.00,43.00,61.50,18.30,40.00,52.70,26.30,39.50,48.00
2007-01-01,50.04,-112.29,18.60,36.50,61.90,19.50,43.50,67.00,23.90,33.50,55.40
2008-01-01,50.04,-112.29,26.60,41.50,51.70,25.80,43.00,65.20,25.50,41.00,60.10
2009-01-01,50.04,-112.29,25.60,36.50,50.40,31.60,40.00,55.70,28.60,43.50,60.70
2010-01-01,50.04,-112.29,25.80,40.00,67.50,26.60,38.50,61.00,28.60,42.00,62.00
2011-01-01,50.04,-112.29,25.30,45.00,64.30,22.90,38.50,58.60,22.10,39.00,59.10
2012-01-01,50.04,-112.29,26.60,42.50,55.40,33.30,44.00,59.20,16.10,43.00,65.00
2013-01-01,50.04,-112.29,20.80,36.00,62.40,26.80,45.00,57.00,24.60,40.00,62.40
2014-01-01,50.04,-112.29,24.60,35.00,57.10,25.90,45.00,60.00,21.30,38.00,59.10
2015-01-01,50.04,-112.29,24.50,36.50,57.40,32.90,41.50,58.70,24.60,42.50,63.50
2016-01-01,50.04,-112.29,17.60,37.00,53.20,26.50,43.00,59.10,27.30,37.00,56.40
2017-01-01,50.04,-112.29,24.00,44.00,61.00,27.30,42.00,55.70,24.60,40.00,57.70
2018-01-01,50.04,-112.29,25.90,35.00,63.40,22.30,44.00,62.80,21.00,36.50,62.30
2019-01-01,50.04,-112.29,30.30,41.50,54.70,25.00,40.00,49.00,25.20,39.50,67.50
2020-01-01,50.04,-112.29,18.00,37.50,56.10,27.00,41.00,53.70,23.00,40.50,56.70
2021-01-01,50.04,-112.29,26.00,39.50,57.00,22.50,44.00,54.20,27.30,45.00,60.00
2022-01-01,50.04,-112.29,24.90,46.00,61.70,31.90,45.50,62.80,18.60,31.50,57.80
2023-01-01,50.04,-112.29,26.60,40.00,56.70,21.00,36.50,66.20,20.50,41.00,53.80
2024-01-01,50.04,-112.29,21.50,35.50,54.70,23.90,32.50,50.00,23.60,33.50,56.10
2025-01-01,50.04,-112.29,27.20,40.00,66.50,17.90,37.50,60.50,24.20,40.50,54.40
2026-01-01,50.04,-112.29,23.20,40.00,53.70,22.30,36.50,47.40,26.60,42.00,57.00
2027-01-01,50.04,-112.29,18.20,36.50,54.50,24.10,41.00,54.10,20.10,39.00,58.10
2028-01-01,50.04,-112.29,20.30,37.50,53.70,18.30,37.00,56.40,16.00,31.50,54.30
2029-01-01,50.04,-112.29,24.30,36.50,56.40,28.00,47.00,62.90,22.60,33.50,53.10
2030-01-01,50.04,-112.29,23.20,39.00,49.70,22.90,38.50,53.70,19.00,33.00,58.90
2031-01-01,50.04,-112.29,9.20,40.00,60.10,19.90,36.50,57.10,22.30,41.50,53.00
2032-01-01,50.04,-112.29,22.30,36.00,68.50,16.60,32.50,60.70,24.30,39.00,60.00
2033-01-01,50.04,-112.29,26.60,33.50,56.40,23.30,38.00,50.00,17.30,37.00,52.70
2034-01-01,50.04,-112.29,15.20,39.50,60.10,23.00,36.00,48.20,15.30,29.00,57.50
2035-01-01,50.04,-112.29,21.30,41.00,52.70,18.60,32.50,56.40,15.50,27.50,44.40
2036-01-01,50.04,-112.29,20.20,38.00,57.70,20.80,39.00,57.10,20.30,36.50,63.00
2037-01-01,50.04,-112.29,23.20,36.00,53.70,17.90,31.00,47.10,11.30,39.00,46.80
2038-01-01,50.04,-112.29,25.30,36.00,55.60,17.60,30.00,45.70,20.60,33.00,45.70
2039-01-01,50.04,-112.29,13.50,35.50,53.70,20.30,35.00,51.70,11.60,28.50,56.10
2040-01-01,50.04,-112.29,16.20,34.00,55.40,21.60,38.00,53.70,13.80,33.00,57.70
2041-01-01,50.04,-112.29,21.30,43.50,68.00,22.60,36.00,56.80,11.10,31.50,47.80
2042-01-01,50.04,-112.29,26.00,38.00,49.00,17.30,35.00,48.80,15.60,30.00,44.10
2043-01-01,50.04,-112.29,26.60,41.00,51.40,17.30,31.50,50.40,14.20,28.00,49.40
2044-01-01,50.04,-112.29,17.30,40.00,62.70,17.30,34.00,50.90,16.30,36.00,51.20
2045-01-01,50.04,-112.29,16.20,32.50,52.40,15.30,32.00,52.40,15.60,35.00,54.70
2046-01-01,50.04,-112.29,21.90,34.00,46.00,15.30,24.00,43.80,17.40,33.50,48.40
2047-01-01,50.04,-112.29,16.60,35.50,55.70,13.50,30.50,42.80,15.00,31.50,48.50
2048-01-01,50.04,-112.29,23.20,40.00,54.40,12.10,40.00,55.80,18.30,28.00,45.10
2049-01-01,50.04,-112.29,19.00,41.50,62.50,21.00,31.50,50.70,11.20,29.00,50.20
2050-01-01,50.04,-112.29,23.00,34.00,48.80,16.30,33.00,48.40,15.60,29.00,50.80
2051-01-01,50.04,-112.29,18.60,30.50,53.10,18.30,34.00,44.70,13.30,31.00,50.40
2052-01-01,50.04,-112.29,24.60,39.00,62.10,17.30,31.00,39.70,7.90,33.00,54.70
2053-01-01,50.04,-112.29,19.90,36.50,58.10,14.80,27.00,45.20,14.00,29.00,45.10
2054-01-01,50.04,-112.29,13.90,37.50,48.40,17.30,30.00,44.20,13.80,26.00,41.70
2055-01-01,50.04,-112.29,16.50,31.50,52.10,14.90,28.50,46.70,10.60,26.50,43.80
2056-01-01,50.04,-112.29,17.30,29.50,44.00,14.20,30.50,48.40,16.00,29.00,41.70
2057-01-01,50.04,-112.29,20.00,33.00,47.00,16.90,31.50,43.50,11.60,28.00,51.40
2058-01-01,50.04,-112.29,16.30,33.50,62.50,13.80,27.00,43.80,8.90,31.00,47.80
2059-01-01,50.04,-112.29,14.30,27.50,53.70,13.20,30.50,52.70,7.30,22.50,43.70
2060-01-01,50.04,-112.29,17.00,32.00,50.10,20.20,37.00,50.70,7.70,25.50,43.10
2061-01-01,50.04,-112.29,17.00,31.00,47.40,17.30,32.50,49.80,14.60,27.50,51.70
2062-01-01,50.04,-112.29,19.30,36.00,56.70,12.30,27.50,36.70,8.80,24.00,44.10
2063-01-01,50.04,-112.29,13.90,31.50,53.40,15.80,32.50,52.70,10.30,21.50,33.10
2064-01-01,50.04,-112.29,15.60,33.50,60.60,10.00,24.50,36.00,10.00,23.00,43.10
2065-01-01,50.04,-112.29,23.00,33.50,57.00,14.60,27.50,50.40,13.30,20.00,43.70
2066-01-01,50.04,-112.29,20.80,34.50,52.50,8.90,21.00,42.10,11.30,25.00,48.60
2067-01-01,50.04,-112.29,21.30,34.50,50.80,14.60,28.00,41.50,9.10,27.50,45.80
2068-01-01,50.04,-112.29,16.80,34.50,53.40,7.60,27.50,50.50,12.30,21.50,34.10
2069-01-01,50.04,-112.29,19.50,36.50,62.00,15.30,29.00,54.10,3.20,17.50,34.20
2070-01-01,50.04,-112.29,18.10,31.50,49.00,17.20,27.50,47.90,4.50,17.00,33.40
2071-01-01,50.04,-112.29,22.60,30.50,50.70,5.60,29.00,44.70,6.00,17.50,36.70
2072-01-01,50.04,-112.29,18.60,43.00,56.50,14.00,24.50,52.80,6.00,23.50,45.10
2073-01-01,50.04,-112.29,17.00,31.50,48.10,10.50,26.50,53.10,5.30,23.00,47.50
2074-01-01,50.04,-112.29,18.30,30.50,46.70,17.30,34.50,43.80,9.60,23.50,33.40
2075-01-01,50.04,-112.29,20.30,31.00,47.80,15.30,26.00,45.80,7.20,23.00,36.50
2076-01-01,50.04,-112.29,18.50,34.50,48.40,13.60,25.50,44.50,7.00,21.50,37.70
2077-01-01,50.04,-112.29,22.00,35.00,60.60,14.00,28.00,45.00,6.30,21.50,38.60
2078-01-01,50.04,-112.29,14.30,37.50,63.10,12.00,29.00,44.20,5.30,15.00,33.40
2079-01-01,50.04,-112.29,20.20,38.00,53.70,15.60,30.50,49.40,7.30,17.00,34.10
2080-01-01,50.04,-112.29,17.30,33.50,46.10,16.00,30.00,41.10,2.60,12.00,44.80
2081-01-01,50.04,-112.29,13.20,36.00,50.10,13.60,28.00,42.70,4.00,17.00,35.20
2082-01-01,50.04,-112.29,20.30,28.00,61.10,12.90,25.00,42.10,5.00,12.00,33.80
2083-01-01,50.04,-112.29,18.00,35.50,52.90,18.30,29.50,50.00,6.30,16.00,37.80
2084-01-01,50.04,-112.29,25.30,37.00,46.40,15.30,22.50,45.10,5.30,16.50,39.10
2085-01-01,50.04,-112.29,15.30,34.00,45.70,13.30,29.00,57.10,6.30,19.00,37.60
2086-01-01,50.04,-112.29,17.20,33.00,47.60,7.20,26.50,40.80,2.60,14.50,36.70
2087-01-01,50.04,-112.29,15.40,33.50,53.50,13.90,30.50,40.70,5.90,17.00,27.70
2088-01-01,50.04,-112.29,12.60,30.00,47.20,12.80,26.00,48.70,5.60,19.00,39.50
2089-01-01,50.04,-112.29,15.30,30.00,44.50,12.30,28.50,48.80,3.30,13.50,40.20
2090-01-01,50.04,-112.29,17.60,36.50,56.80,5.30,25.00,39.70,7.60,14.00,27.70
2091-01-01,50.04,-112.29,21.30,29.50,46.00,16.00,27.00,36.70,7.00,15.50,25.40
2092-01-01,50.04,-112.29,17.00,34.00,51.40,8.30,26.00,46.60,3.00,21.00,34.70
2093-01-01,50.04,-112.29,20.60,36.00,50.10,11.90,28.00,36.00,7.30,16.50,37.50
2094-01-01,50.04,-112.29,20.60,44.00,51.70,17.60,30.00,51.80,3.50,16.50,40.10
2095-01-01,50.04,-112.29,11.60,34.00,46.40,10.50,25.00,44.70,4.30,18.50,35.50
2096-01-01,50.04,-112.29,21.50,37.00,51.50,14.60,29.50,41.10,6.30,14.50,34.80
2097-01-01,50.04,-112.29,15.20,31.00,46.40,10.30,26.50,54.40,5.30,12.00,31.70
2098-01-01,50.04,-112.29,22.50,35.50,46.70,12.30,27.00,47.90,3.00,12.50,27.10
2099-01-01,50.04,-112.29,19.20,35.00,46.10,9.80,22.50,46.70,5.00,14.00,27.00
2100-01-01,50.04,-112.29,18.00,28.00,51.50,15.10,33.50,48.70,8.00,15.00,26.10
