time,lon,lat,rcp26_r10mm_p10,rcp26_r10mm_p50,rcp26_r10mm_p90,rcp45_r10mm_p10,rcp45_r10mm_p50,rcp45_r10mm_p90,rcp85_r10mm_p10,rcp85_r10mm_p50,rcp85_r10mm_p90
2037-01-01,-122.79,53.87,8.30,13.50,16.70,7.30,11.00,15.70,9.30,14.00,19.70
2038-01-01,-122.79,53.87,9.30,14.00,19.70,9.00,13.50,19.70,8.00,12.00,17.40
2039-01-01,-122.79,53.87,9.30,13.00,19.00,7.00,13.50,19.70,8.30,11.00,22.00
2040-01-01,-122.79,53.87,9.00,14.00,21.00,7.30,12.00,18.00,8.30,14.00,20.00
2041-01-01,-122.79,53.87,7.00,10.50,16.70,7.00,13.00,19.00,7.30,11.50,16.70
2042-01-01,-122.79,53.87,8.30,12.00,20.80,9.00,13.00,17.00,6.30,13.00,19.00
2043-01-01,-122.79,53.87,6.30,10.50,17.70,8.00,10.50,14.00,9.30,13.00,17.70
2044-01-01,-122.79,53.87,9.30,13.00,16.70,8.00,12.00,18.00,8.30,12.00,20.00
2045-01-01,-122.79,53.87,8.00,13.50,18.70,7.00,13.00,17.70,8.30,12.00,18.40
2046-01-01,-122.79,53.87,9.00,14.00,20.70,8.30,13.50,21.70,7.00,12.00,19.00
2047-01-01,-122.79,53.87,7.00,14.00,19.00,9.30,13.50,19.00,9.30,13.00,17.70
2048-01-01,-122.79,53.87,6.90,14.00,20.70,8.30,15.00,19.70,10.00,14.00,17.00
2049-01-01,-122.79,53.87,9.00,13.50,21.10,7.30,12.50,19.50,8.00,13.00,16.70
2050-01-01,-122.79,53.87,8.60,13.50,19.40,8.30,13.50,17.70,9.00,13.50,16.00
2051-01-01,-122.79,53.87,9.30,13.00,18.70,8.60,14.00,18.70,9.00,14.00,18.70
2052-01-01,-122.79,53.87,7.20,13.50,18.70,7.30,12.50,18.70,8.00,13.00,17.00
2053-01-01,-122.79,53.87,9.30,13.00,18.70,7.30,11.50,18.70,5.90,15.50,20.70
2054-01-01,-122.79,53.87,8.00,13.00,17.00,10.30,14.50,19.00,9.00,14.00,20.10
2055-01-01,-122.79,53.87,7.60,14.00,17.40,8.00,15.00,20.00,9.30,15.50,18.70
2056-01-01,-122.79,53.87,8.30,13.50,19.40,9.30,13.50,19.70,7.30,13.50,17.70
2057-01-01,-122.79,53.87,8.30,13.00,17.70,9.00,13.50,19.00,7.20,15.50,21.70
2058-01-01,-122.79,53.87,8.00,14.00,17.00,8.00,13.50,21.70,11.00,15.50,20.40
2059-01-01,-122.79,53.87,8.00,14.50,21.10,9.00,14.00,18.70,11.00,14.00,18.70
2060-01-01,-122.79,53.87,8.00,15.00,17.70,9.30,13.00,19.70,9.30,13.00,19.40
2061-01-01,-122.79,53.87,6.30,11.50,19.70,9.30,14.50,19.00,10.00,16.00,22.70
2062-01-01,-122.79,53.87,8.00,14.50,17.00,7.30,13.00,17.00,10.30,14.50,19.10
2063-01-01,-122.79,53.87,9.00,14.50,18.40,8.00,12.00,18.40,11.00,14.50,24.10
2064-01-01,-122.79,53.87,7.30,13.50,17.00,10.00,14.00,18.70,9.30,17.00,25.70
2065-01-01,-122.79,53.87,7.60,12.00,16.70,8.30,14.00,18.70,9.00,14.00,21.70
2066-01-01,-122.79,53.87,8.00,13.00,19.00,9.30,14.00,19.00,9.30,15.00,20.70
2067-01-01,-122.79,53.87,8.30,12.50,17.70,8.30,13.00,17.40,11.00,16.00,19.70
2068-01-01,-122.79,53.87,7.30,12.50,19.40,10.00,14.00,16.70,12.00,17.00,20.40
2069-01-01,-122.79,53.87,9.00,13.50,17.00,9.30,11.50,18.70,11.00,16.50,22.70
2070-01-01,-122.79,53.87,9.00,13.00,21.70,7.30,14.00,18.00,8.30,14.50,21.70
2071-01-01,-122.79,53.87,7.30,12.00,18.00,9.00,13.00,19.70,9.00,16.00,21.70
2072-01-01,-122.79,53.87,5.00,12.00,17.70,10.00,13.00,20.00,12.00,17.00,21.70
2073-01-01,-122.79,53.87,9.00,13.00,17.00,10.00,14.00,17.70,9.00,13.50,21.70
2074-01-01,-122.79,53.87,8.30,12.50,17.40,10.00,14.00,18.70,12.00,14.00,21.40
2075-01-01,-122.79,53.87,7.30,12.00,16.70,7.30,14.00,19.70,9.30,18.00,25.10
2076-01-01,-122.79,53.87,8.00,12.00,16.70,8.60,13.50,20.40,10.30,15.50,24.50
2077-01-01,-122.79,53.87,6.60,12.00,16.70,9.30,15.00,20.80,9.30,15.50,20.70
2078-01-01,-122.79,53.87,11.60,14.00,17.00,9.00,13.00,19.40,10.00,15.50,21.70
2079-01-01,-122.79,53.87,6.30,13.00,17.70,8.00,11.50,20.00,9.30,13.50,19.40
2080-01-01,-122.79,53.87,9.00,13.50,17.70,9.00,12.00,20.40,8.60,15.00,18.70
2081-01-01,-122.79,53.87,7.60,13.00,19.70,9.30,14.00,20.70,13.30,17.00,22.00
2082-01-01,-122.79,53.87,11.00,14.00,18.00,9.60,14.00,18.70,11.00,16.00,21.70
2083-01-01,-122.79,53.87,8.00,11.00,15.70,9.00,12.00,20.40,10.60,15.50,22.80
2084-01-01,-122.79,53.87,9.00,12.50,17.70,9.00,13.00,18.00,10.30,17.50,22.70
2085-01-01,-122.79,53.87,8.00,14.50,17.70,9.00,15.00,18.00,11.30,15.00,19.00
2086-01-01,-122.79,53.87,7.00,12.00,17.40,9.00,14.50,18.70,10.30,15.00,23.70
2087-01-01,-122.79,53.87,7.60,12.00,18.40,8.00,14.50,18.00,11.00,18.00,25.80
2088-01-01,-122.79,53.87,8.30,12.00,18.00,10.00,13.00,17.40,11.30,18.00,23.00
2089-01-01,-122.79,53.87,10.00,14.00,19.40,8.30,15.50,18.70,10.30,18.50,25.70
2090-01-01,-122.79,53.87,11.00,12.00,19.10,9.00,13.00,18.70,11.00,16.00,21.40
2091-01-01,-122.79,53.87,8.30,12.00,16.00,10.00,14.00,22.80,12.30,16.50,22.00
2092-01-01,-122.79,53.87,9.30,14.00,19.40,9.30,15.00,22.00,11.00,18.50,23.00
2093-01-01,-122.79,53.87,8.00,13.50,20.70,8.30,15.00,21.10,10.30,14.00,20.70
2094-01-01,-122.79,53.87,9.00,12.00,18.70,7.30,15.00,22.70,10.30,16.00,22.00
2095-01-01,-122.79,53.87,8.00,13.00,18.00,8.30,15.00,19.80,8.00,17.50,22.40
2096-01-01,-122.79,53.87,11.30,13.50,18.70,8.90,14.50,18.70,11.30,17.50,25.10
2097-01-01,-122.79,53.87,8.30,12.00,17.40,8.00,14.00,19.70,10.30,19.00,27.50
2098-01-01,-122.79,53.87,9.00,14.00,20.00,10.00,14.50,18.00,15.00,18.00,23.70
2099-01-01,-122.79,53.87,8.30,14.00,17.70,10.00,15.00,21.40,12.00,17.00,23.00
2100-01-01,-122.79,53.87,8.00,13.00,19.00,9.00,13.00,19.60,13.00,18.50,27.70
1950-01-01,-124.63,54.21,4.00,6.00,10.70,4.00,6.00,10.70,4.00,6.00,10.00
1951-01-01,-124.63,54.21,2.30,6.50,9.70,2.30,6.50,9.70,2.00,6.00,9.70
1952-01-01,-124.63,54.21,4.00,5.50,10.70,3.30,5.50,10.70,3.30,5.50,10.70
1953-01-01,-124.63,54.21,3.30,5.00,10.40,3.30,5.00,10.40,3.30,5.00,10.40
1954-01-01,-124.63,54.21,2.00,5.00,9.70,2.30,5.00,9.70,2.30,5.00,9.70
1955-01-01,-124.63,54.21,3.00,6.50,12.10,3.30,6.50,12.10,4.00,6.50,11.80
1956-01-01,-124.63,54.21,3.30,6.00,10.00,3.30,6.00,9.00,3.30,6.00,9.70
1957-01-01,-124.63,54.21,3.30,6.00,10.00,3.30,6.00,10.00,3.30,6.00,10.00
1958-01-01,-124.63,54.21,3.30,7.50,10.00,3.30,7.50,10.00,3.30,7.00,10.00
1959-01-01,-124.63,54.21,3.00,6.00,9.70,3.00,6.00,9.70,3.00,6.00,9.70
1960-01-01,-124.63,54.21,2.30,6.50,11.70,2.30,6.50,11.70,2.30,7.00,11.70
1961-01-01,-124.63,54.21,4.00,6.00,9.70,4.00,6.50,9.70,4.00,6.50,9.70
1962-01-01,-124.63,54.21,5.00,7.00,11.40,4.30,7.00,11.40,4.30,7.00,11.40
1963-01-01,-124.63,54.21,4.30,6.50,8.70,4.30,6.50,8.70,4.30,6.50,9.00
1964-01-01,-124.63,54.21,2.30,5.00,7.70,2.30,5.00,7.70,2.30,5.00,7.70
1965-01-01,-124.63,54.21,2.00,5.00,9.70,2.00,5.00,9.00,2.00,5.00,9.00
1966-01-01,-124.63,54.21,2.30,6.00,8.00,2.30,6.00,8.00,2.30,6.00,8.70
1967-01-01,-124.63,54.21,3.30,6.00,10.00,3.30,6.00,10.00,3.30,6.00,10.00
1968-01-01,-124.63,54.21,3.00,6.00,9.70,3.00,6.00,9.70,3.00,6.00,9.70
1969-01-01,-124.63,54.21,4.00,6.50,10.40,4.30,6.50,10.40,4.30,6.50,10.40
1970-01-01,-124.63,54.21,2.00,5.00,8.70,2.00,5.50,8.70,2.00,5.50,8.70
1971-01-01,-124.63,54.21,3.00,6.00,8.70,3.00,6.00,8.00,3.00,6.00,8.70
1972-01-01,-124.63,54.21,3.00,6.00,9.00,3.00,6.00,9.00,3.00,6.00,9.00
1973-01-01,-124.63,54.21,2.30,6.50,10.70,2.30,6.00,10.70,2.30,5.00,10.70
1974-01-01,-124.63,54.21,2.00,5.50,10.70,2.00,5.50,10.70,2.00,5.50,11.00
1975-01-01,-124.63,54.21,2.00,6.00,9.00,2.30,6.00,9.00,2.30,6.50,9.00
1976-01-01,-124.63,54.21,4.00,5.00,8.00,4.00,5.00,7.70,4.00,5.00,7.70
1977-01-01,-124.63,54.21,2.30,5.50,10.70,2.60,5.50,10.70,2.60,5.50,10.70
1978-01-01,-124.63,54.21,3.00,7.50,11.70,3.00,7.50,11.00,3.00,7.50,11.00
1979-01-01,-124.63,54.21,3.30,6.50,10.40,3.30,7.00,10.40,3.30,6.50,10.40
1980-01-01,-124.63,54.21,4.00,6.00,10.00,4.00,6.00,10.00,4.00,6.00,10.00
1981-01-01,-124.63,54.21,3.00,7.00,9.00,3.30,7.00,9.00,3.00,7.00,9.00
1982-01-01,-124.63,54.21,4.00,6.00,9.70,4.00,6.00,10.00,4.00,6.50,10.40
1983-01-01,-124.63,54.21,3.60,6.00,9.00,3.60,6.00,9.00,3.60,6.00,8.70
1984-01-01,-124.63,54.21,2.00,5.50,10.80,2.00,6.00,10.80,2.00,6.00,11.10
1985-01-01,-124.63,54.21,3.00,5.00,11.40,3.00,6.00,11.70,3.00,5.50,11.40
1986-01-01,-124.63,54.21,3.00,5.50,8.70,3.00,6.00,8.00,3.00,6.00,8.00
1987-01-01,-124.63,54.21,3.30,5.00,8.70,3.00,6.00,8.70,2.30,5.50,8.70
1988-01-01,-124.63,54.21,2.30,7.00,11.00,2.30,7.00,11.00,2.30,7.00,10.70
1989-01-01,-124.63,54.21,3.30,6.00,9.70,4.30,6.00,10.00,4.00,6.00,10.00
1990-01-01,-124.63,54.21,3.30,6.00,11.00,4.00,6.00,10.70,3.30,6.00,10.70
1991-01-01,-124.63,54.21,3.30,6.50,10.70,3.30,7.00,11.00,3.30,7.00,11.00
1992-01-01,-124.63,54.21,3.00,7.00,11.70,3.00,6.00,11.70,3.00,6.50,11.70
1993-01-01,-124.63,54.21,3.30,6.50,9.70,3.30,6.50,9.70,3.30,6.50,10.00
1994-01-01,-124.63,54.21,3.30,6.00,10.00,3.30,6.00,10.00,3.00,6.00,10.00
1995-01-01,-124.63,54.21,3.00,5.50,11.70,3.30,5.50,11.70,3.30,5.50,12.00
1996-01-01,-124.63,54.21,3.00,4.50,10.00,3.00,5.50,10.00,2.30,5.50,10.00
1997-01-01,-124.63,54.21,2.30,5.00,9.00,2.30,5.00,9.00,2.30,5.00,9.00
1998-01-01,-124.63,54.21,4.30,6.50,9.00,4.30,7.00,9.00,4.30,6.00,9.00
1999-01-01,-124.63,54.21,3.30,7.00,10.00,3.30,7.00,10.00,3.30,7.00,10.00
2000-01-01,-124.63,54.21,2.30,5.50,10.40,2.30,6.00,10.70,2.30,6.00,10.70
2001-01-01,-124.63,54.21,3.30,6.00,11.00,3.30,6.50,11.00,3.00,6.00,11.00
2002-01-01,-124.63,54.21,3.30,6.00,10.70,4.00,6.00,10.70,3.30,6.00,10.70
2003-01-01,-124.63,54.21,4.00,8.00,10.00,3.30,8.00,10.70,4.00,8.00,10.70
2004-01-01,-124.63,54.21,2.30,4.50,10.00,3.00,5.00,10.00,3.00,5.00,9.70
2005-01-01,-124.63,54.21,5.00,8.00,11.40,5.00,8.00,11.40,5.00,8.00,11.40
2006-01-01,-124.63,54.21,3.30,6.00,10.00,4.00,7.00,11.70,5.00,7.00,13.40
2007-01-01,-124.63,54.21,4.00,7.00,10.00,2.30,8.00,11.00,4.30,6.50,13.40
2008-01-01,-124.63,54.21,4.30,8.50,15.00,3.30,6.00,11.00,3.00,5.50,11.00
2009-01-01,-124.63,54.21,3.00,7.00,11.70,4.30,8.00,11.70,3.30,7.00,10.70
2010-01-01,-124.63,54.21,3.00,6.00,10.70,4.00,6.50,10.70,4.00,7.00,11.40
2011-01-01,-124.63,54.21,4.00,7.00,11.00,3.30,6.50,13.00,4.30,7.00,10.70
2012-01-01,-124.63,54.21,4.30,7.00,11.70,4.00,6.50,10.70,4.00,6.00,11.40
2013-01-01,-124.63,54.21,3.30,6.00,10.00,2.60,7.00,10.70,4.30,6.50,11.70
2014-01-01,-124.63,54.21,4.00,8.00,9.70,3.30,8.50,11.70,3.30,5.50,10.00
2015-01-01,-124.63,54.21,4.00,7.50,11.70,3.30,6.50,12.00,3.30,7.00,11.00
2016-01-01,-124.63,54.21,4.30,7.50,10.70,3.30,6.00,9.00,3.00,6.50,11.00
2017-01-01,-124.63,54.21,3.30,6.00,10.70,4.30,7.00,10.70,5.00,7.50,11.00
2018-01-01,-124.63,54.21,5.00,7.00,12.00,4.30,8.00,11.00,4.00,7.50,10.00
2019-01-01,-124.63,54.21,3.30,7.00,10.00,3.00,7.00,11.70,4.00,7.00,11.00
2020-01-01,-124.63,54.21,6.00,8.00,12.70,3.00,6.50,13.70,2.30,8.00,9.70
2021-01-01,-124.63,54.21,3.00,6.50,9.00,4.30,6.50,12.70,5.00,8.00,10.00
2022-01-01,-124.63,54.21,4.00,9.00,12.40,4.30,7.50,13.00,3.30,7.00,14.00
2023-01-01,-124.63,54.21,5.00,6.00,9.70,4.00,6.00,12.70,3.30,6.00,9.00
2024-01-01,-124.63,54.21,4.30,8.00,15.10,5.00,7.00,11.70,5.00,8.50,11.00
2025-01-01,-124.63,54.21,4.30,7.50,13.40,5.00,8.50,11.00,4.30,8.50,11.70
2026-01-01,-124.63,54.21,4.30,9.00,11.70,4.30,9.50,12.40,4.30,7.00,13.10
2027-01-01,-124.63,54.21,3.00,7.50,9.00,5.00,7.50,11.40,4.30,7.00,10.00
2028-01-01,-124.63,54.21,4.00,7.00,11.70,5.00,8.00,10.00,4.30,8.50,12.70
2029-01-01,-124.63,54.21,4.30,7.00,10.70,4.60,7.50,11.00,5.30,8.00,11.00
2030-01-01,-124.63,54.21,5.00,9.00,13.70,5.00,8.00,11.70,4.00,6.00,10.00
2031-01-01,-124.63,54.21,5.30,9.00,12.00,4.30,6.00,10.00,4.00,5.00,10.40
2032-01-01,-124.63,54.21,5.30,9.00,15.00,5.30,7.00,11.70,5.30,9.00,12.40
2033-01-01,-124.63,54.21,4.30,8.00,13.40,5.00,7.00,11.70,5.30,8.00,12.00
2034-01-01,-124.63,54.21,4.00,7.00,12.70,4.30,7.00,12.00,6.30,10.50,13.70
2035-01-01,-124.63,54.21,2.30,6.50,14.00,4.00,8.00,12.70,5.00,8.00,11.70
2036-01-01,-124.63,54.21,4.30,8.00,10.00,3.00,7.50,10.70,4.30,8.50,11.00
2037-01-01,-124.63,54.21,5.30,8.00,12.40,4.30,7.50,11.70,6.00,8.50,13.40
2038-01-01,-124.63,54.21,4.00,10.00,13.00,4.00,7.00,12.40,4.00,8.50,13.70
2039-01-01,-124.63,54.21,5.00,8.00,12.70,5.00,8.50,11.70,4.30,6.50,13.10
2040-01-01,-124.63,54.21,5.00,7.50,13.00,5.00,7.00,11.70,4.30,8.50,14.00
2041-01-01,-124.63,54.21,4.30,7.00,10.70,3.30,8.50,16.10,3.30,7.50,10.00
2042-01-01,-124.63,54.21,5.00,7.50,15.10,5.30,8.50,11.70,4.00,7.50,12.70
2043-01-01,-124.63,54.21,3.00,7.00,12.70,4.00,6.00,9.70,6.00,8.00,12.70
2044-01-01,-124.63,54.21,4.30,9.00,11.70,3.30,7.00,11.00,4.00,8.00,12.00
2045-01-01,-124.63,54.21,5.00,7.50,12.70,5.30,8.00,12.00,4.30,8.00,13.00
2046-01-01,-124.63,54.21,5.30,8.50,13.00,4.30,9.00,13.00,5.30,8.00,12.70
2047-01-01,-124.63,54.21,3.30,9.00,13.70,4.00,7.00,13.00,5.00,7.50,11.40
2048-01-01,-124.63,54.21,4.30,9.00,13.70,4.30,7.50,12.40,5.30,9.00,12.00
2049-01-01,-124.63,54.21,5.30,9.00,14.70,4.00,7.00,10.40,5.00,8.50,11.00
2050-01-01,-124.63,54.21,5.00,8.00,12.00,4.60,8.00,10.70,5.00,9.00,13.00
2051-01-01,-124.63,54.21,3.30,8.00,13.00,4.00,8.50,14.00,2.60,9.00,14.70
2052-01-01,-124.63,54.21,3.90,9.50,12.70,4.00,8.50,13.00,2.30,9.00,13.70
2053-01-01,-124.63,54.21,4.00,8.00,12.70,4.60,8.50,14.40,5.00,8.50,14.00
2054-01-01,-124.63,54.21,4.30,7.00,10.70,6.00,8.00,12.70,6.00,9.50,14.70
2055-01-01,-124.63,54.21,4.00,8.50,14.40,5.00,8.50,14.40,5.30,10.00,14.70
2056-01-01,-124.63,54.21,5.00,8.50,13.70,5.00,10.00,12.00,3.00,7.00,11.70
2057-01-01,-124.63,54.21,4.00,9.00,12.00,5.00,8.00,10.70,4.30,10.00,13.00
2058-01-01,-124.63,54.21,5.00,8.00,10.70,4.30,9.00,13.70,7.00,10.50,15.10
2059-01-01,-124.63,54.21,3.30,8.50,13.00,6.30,10.00,13.00,5.00,9.00,12.00
2060-01-01,-124.63,54.21,4.30,8.50,11.00,4.00,10.00,13.70,5.30,8.00,10.70
2061-01-01,-124.63,54.21,4.00,7.00,12.00,4.30,8.00,13.00,4.30,10.00,14.10
2062-01-01,-124.63,54.21,5.30,9.00,13.70,4.20,9.50,13.70,7.30,9.00,15.40
2063-01-01,-124.63,54.21,5.00,9.50,11.70,3.90,9.00,11.00,8.00,11.00,14.70
2064-01-01,-124.63,54.21,4.00,9.00,13.70,6.60,10.00,14.40,7.00,10.50,16.00
2065-01-01,-124.63,54.21,4.30,7.50,11.00,5.00,8.00,12.70,5.60,10.50,13.70
2066-01-01,-124.63,54.21,4.60,9.00,15.00,5.00,9.00,14.80,5.00,10.00,14.00
2067-01-01,-124.63,54.21,5.00,8.00,11.70,4.00,8.00,13.70,5.00,9.00,15.00
2068-01-01,-124.63,54.21,5.00,9.00,13.70,5.30,8.00,11.00,6.30,10.00,16.40
2069-01-01,-124.63,54.21,4.00,8.00,11.40,4.30,8.00,10.70,7.30,11.00,16.00
2070-01-01,-124.63,54.21,4.30,9.50,12.70,4.30,8.50,13.70,6.00,9.00,17.70
2071-01-01,-124.63,54.21,4.30,8.00,12.70,4.30,8.00,12.70,5.30,10.50,15.00
2072-01-01,-124.63,54.21,3.30,7.00,11.00,5.00,8.50,12.70,6.30,10.00,16.70
2073-01-01,-124.63,54.21,5.00,7.50,11.70,6.00,8.00,12.70,6.00,9.00,14.70
2074-01-01,-124.63,54.21,6.00,10.00,12.70,4.30,9.00,13.70,8.00,11.00,14.00
2075-01-01,-124.63,54.21,3.00,7.00,14.40,5.30,9.00,14.00,5.00,11.50,18.10
2076-01-01,-124.63,54.21,3.00,7.00,12.00,4.30,9.00,11.00,6.00,9.50,14.70
2077-01-01,-124.63,54.21,2.30,7.00,10.70,6.00,10.00,15.00,6.00,10.00,16.40
2078-01-01,-124.63,54.21,6.00,8.00,11.70,5.30,9.00,12.70,6.00,10.50,14.70
2079-01-01,-124.63,54.21,3.30,7.50,11.70,3.30,9.00,14.00,6.00,9.00,13.40
2080-01-01,-124.63,54.21,5.00,7.00,13.40,4.30,8.00,14.80,4.30,8.50,13.70
2081-01-01,-124.63,54.21,4.00,8.00,12.70,5.00,8.50,12.70,9.00,11.00,17.80
2082-01-01,-124.63,54.21,4.30,9.00,12.00,6.00,10.00,13.00,7.00,11.00,14.70
2083-01-01,-124.63,54.21,4.30,7.00,12.70,5.00,8.00,13.70,5.30,10.00,16.40
2084-01-01,-124.63,54.21,4.00,7.00,11.00,5.00,7.50,14.70,5.00,11.50,15.70
2085-01-01,-124.63,54.21,2.90,7.50,11.70,5.00,9.50,14.70,7.00,9.00,15.00
2086-01-01,-124.63,54.21,4.00,9.00,12.70,5.00,8.50,11.00,7.00,11.00,15.00
2087-01-01,-124.63,54.21,5.30,8.50,12.40,4.00,9.00,13.00,7.30,11.00,16.40
2088-01-01,-124.63,54.21,6.00,9.00,12.70,6.00,9.00,10.70,8.00,13.00,17.00
2089-01-01,-124.63,54.21,5.00,7.00,13.40,4.30,10.00,14.70,6.30,13.00,18.70
2090-01-01,-124.63,54.21,6.00,9.00,12.70,4.60,9.00,14.00,7.00,11.00,17.40
2091-01-01,-124.63,54.21,4.00,7.00,11.00,7.00,9.00,16.00,6.30,12.00,15.00
2092-01-01,-124.63,54.21,4.00,7.00,11.70,5.60,10.00,15.00,7.00,13.00,17.00
2093-01-01,-124.63,54.21,5.00,8.50,13.40,5.00,7.50,13.00,7.00,11.00,15.70
2094-01-01,-124.63,54.21,4.30,8.00,11.70,6.00,10.00,16.10,6.00,10.00,18.70
2095-01-01,-124.63,54.21,3.30,7.50,12.40,5.30,9.00,12.70,6.00,11.00,16.70
2096-01-01,-124.63,54.21,4.00,8.50,11.70,5.00,9.00,12.40,9.00,13.00,19.40
2097-01-01,-124.63,54.21,4.00,7.00,10.70,4.00,8.00,14.10,5.30,13.00,16.70
2098-01-01,-124.63,54.21,5.30,9.50,13.70,5.30,9.00,16.00,9.00,12.50,15.00
2099-01-01,-124.63,54.21,5.00,8.00,12.70,5.30,10.00,13.00,7.00,10.00,16.40
2100-01-01,-124.63,54.21,5.00,8.00,14.00,4.20,7.00,13.80,6.00,11.50,18.70
1950-01-01,-121.54,54.21,7.30,13.00,18.00,7.30,12.50,18.00,7.30,12.50,18.00
1951-01-01,-121.54,54.21,8.00,12.00,16.70,8.30,12.00,16.70,8.30,12.00,16.70
1952-01-01,-121.54,54.21,7.60,13.00,21.10,7.60,13.00,21.10,7.60,13.00,21.10
1953-01-01,-121.54,54.21,6.60,12.50,17.40,6.60,13.00,17.70,6.60,13.00,17.40
1954-01-01,-121.54,54.21,7.30,12.50,16.00,7.30,11.50,16.00,7.30,11.00,16.00
1955-01-01,-121.54,54.21,6.00,12.00,15.00,6.30,12.00,15.00,6.00,12.00,15.00
1956-01-01,-121.54,54.21,6.00,11.00,16.70,6.30,11.00,16.70,6.00,11.00,16.70
1957-01-01,-121.54,54.21,8.30,12.00,15.00,8.30,12.00,15.00,8.30,12.00,15.00
1958-01-01,-121.54,54.21,9.30,12.50,17.00,8.30,12.50,18.40,8.30,12.50,17.00
1959-01-01,-121.54,54.21,8.30,12.00,16.70,8.30,12.00,16.70,8.30,12.00,16.70
1960-01-01,-121.54,54.21,8.30,13.00,19.70,9.00,13.00,19.70,9.30,13.00,19.70
1961-01-01,-121.54,54.21,7.30,11.50,16.00,7.30,12.00,16.70,7.30,11.50,16.00
1962-01-01,-121.54,54.21,7.30,14.50,19.00,7.30,14.50,19.00,7.30,14.50,19.00
1963-01-01,-121.54,54.21,9.30,13.00,20.40,9.30,13.00,19.70,9.30,13.00,19.00
1964-01-01,-121.54,54.21,7.00,11.00,15.40,7.00,12.00,15.40,7.00,11.50,15.40
1965-01-01,-121.54,54.21,8.00,12.00,17.00,8.00,12.00,17.00,8.00,12.00,17.00
1966-01-01,-121.54,54.21,7.30,11.00,16.70,7.30,11.00,16.70,7.30,11.00,16.70
1967-01-01,-121.54,54.21,8.00,13.50,19.00,8.00,13.50,19.00,8.00,13.50,19.00
1968-01-01,-121.54,54.21,7.00,12.00,17.70,6.30,12.50,17.70,6.30,12.50,17.70
1969-01-01,-121.54,54.21,8.00,10.50,15.00,7.30,10.00,15.00,8.00,10.00,14.70
1970-01-01,-121.54,54.21,7.00,10.50,15.70,7.00,11.00,16.00,7.00,11.00,16.00
1971-01-01,-121.54,54.21,7.00,13.00,15.70,7.00,13.00,15.00,7.00,13.00,15.00
1972-01-01,-121.54,54.21,7.00,12.00,17.00,7.00,12.00,16.70,7.00,12.00,16.70
1973-01-01,-121.54,54.21,9.00,12.00,17.70,9.30,12.50,18.00,9.30,12.00,18.00
1974-01-01,-121.54,54.21,8.00,13.50,17.00,7.30,13.00,16.70,8.00,13.00,16.70
1975-01-01,-121.54,54.21,6.30,10.00,17.10,6.00,10.00,17.10,6.00,10.00,17.10
1976-01-01,-121.54,54.21,7.00,11.00,16.70,7.30,11.00,16.70,7.30,11.00,16.70
1977-01-01,-121.54,54.21,7.30,12.00,16.70,7.30,11.50,15.70,7.30,12.00,16.70
1978-01-01,-121.54,54.21,8.00,11.50,18.00,8.00,11.00,18.70,8.00,11.50,18.00
1979-01-01,-121.54,54.21,7.00,12.00,16.70,7.00,12.00,16.70,7.00,12.00,16.70
1980-01-01,-121.54,54.21,8.30,11.50,18.70,8.30,12.00,18.40,8.30,12.00,18.70
1981-01-01,-121.54,54.21,7.30,12.50,17.70,7.30,13.00,18.00,7.30,12.50,17.70
1982-01-01,-121.54,54.21,7.30,13.00,21.10,7.00,13.00,19.70,7.00,13.00,21.10
1983-01-01,-121.54,54.21,9.00,12.00,18.40,10.00,12.00,18.40,10.00,12.50,18.70
1984-01-01,-121.54,54.21,6.30,11.50,18.70,6.30,11.00,19.40,6.60,11.00,19.70
1985-01-01,-121.54,54.21,8.30,12.50,17.70,8.00,12.00,18.70,8.30,12.00,18.70
1986-01-01,-121.54,54.21,8.00,12.50,19.00,8.00,13.00,19.00,8.30,13.00,19.00
1987-01-01,-121.54,54.21,7.60,12.00,17.00,7.60,12.00,17.00,7.60,12.00,17.00
1988-01-01,-121.54,54.21,8.60,12.00,18.70,8.30,12.50,17.00,8.60,12.00,17.70
1989-01-01,-121.54,54.21,8.30,12.00,20.00,8.60,12.00,19.70,8.30,12.00,20.00
1990-01-01,-121.54,54.21,10.00,14.00,18.70,10.00,14.00,19.00,10.00,14.50,18.70
1991-01-01,-121.54,54.21,9.00,14.00,18.00,8.30,14.00,17.70,8.60,14.00,17.70
1992-01-01,-121.54,54.21,7.60,11.00,16.10,7.30,11.00,15.40,7.30,11.00,15.40
1993-01-01,-121.54,54.21,7.00,11.50,16.00,7.00,11.50,16.00,7.00,12.00,15.00
1994-01-01,-121.54,54.21,9.00,14.00,17.00,9.30,14.00,17.00,9.00,14.00,17.00
1995-01-01,-121.54,54.21,9.30,14.00,18.00,10.00,14.00,18.00,10.00,14.00,19.40
1996-01-01,-121.54,54.21,7.00,12.00,18.40,7.00,12.00,17.70,7.00,12.00,18.70
1997-01-01,-121.54,54.21,7.00,12.00,18.40,7.00,12.00,17.70,7.30,12.00,18.70
1998-01-01,-121.54,54.21,7.30,12.00,16.00,7.30,12.00,15.70,7.30,12.00,16.00
1999-01-01,-121.54,54.21,9.30,14.00,19.40,9.30,14.50,19.70,9.30,14.50,19.70
2000-01-01,-121.54,54.21,9.00,12.00,17.70,8.30,13.00,17.70,9.00,13.00,18.70
