time,lon,lat,rcp26_prcptot_p10,rcp26_prcptot_p50,rcp26_prcptot_p90,rcp45_prcptot_p10,rcp45_prcptot_p50,rcp45_prcptot_p90,rcp85_prcptot_p10,rcp85_prcptot_p50,rcp85_prcptot_p90
2001-01-01,-124.29,53.37,403.74,462.99,587.82,402.06,462.63,590.12,402.56,463.21,587.26
2002-01-01,-124.29,53.37,393.54,484.88,556.45,390.55,485.09,555.45,390.96,482.88,556.73
2003-01-01,-124.29,53.37,412.97,506.24,579.85,410.97,505.96,580.63,412.61,504.94,584.74
2004-01-01,-124.29,53.37,365.94,451.30,551.30,363.60,448.33,551.76,366.47,450.84,548.55
2005-01-01,-124.29,53.37,436.20,500.29,561.97,436.17,501.12,559.24,437.98,501.74,558.97
2006-01-01,-124.29,53.37,385.90,470.04,569.55,387.92,521.86,599.14,411.60,510.86,609.62
2007-01-01,-124.29,53.37,416.74,502.48,578.76,416.93,505.50,600.86,406.39,502.57,567.88
2008-01-01,-124.29,53.37,414.57,518.24,606.09,370.53,497.17,608.58,369.60,476.95,567.53
2009-01-01,-124.29,53.37,424.33,494.95,610.22,409.04,510.17,566.46,422.08,489.72,561.84
2010-01-01,-124.29,53.37,421.11,485.40,564.07,403.06,469.24,570.76,377.49,458.01,525.73
2011-01-01,-124.29,53.37,402.07,482.12,543.02,380.61,520.94,654.86,409.43,491.68,573.32
2012-01-01,-124.29,53.37,415.27,486.33,579.48,416.20,496.52,556.41,403.47,500.34,629.95
2013-01-01,-124.29,53.37,345.18,460.19,564.81,403.00,491.03,577.68,402.02,480.05,566.25
2014-01-01,-124.29,53.37,444.80,490.90,566.61,385.06,487.16,620.46,387.56,497.50,567.22
2015-01-01,-124.29,53.37,435.02,493.33,585.05,391.69,470.43,598.49,398.03,490.29,539.30
2016-01-01,-124.29,53.37,396.15,491.69,565.83,393.68,495.16,571.77,422.48,481.41,602.99
2017-01-01,-124.29,53.37,414.08,483.87,565.58,404.74,477.02,564.67,410.17,499.49,584.22
2018-01-01,-124.29,53.37,437.53,488.29,562.14,404.09,485.23,551.54,399.06,502.43,602.21
2019-01-01,-124.29,53.37,409.48,465.73,558.87,402.87,480.29,591.34,371.69,475.27,575.06
2020-01-01,-124.29,53.37,403.26,544.21,592.14,388.79,483.71,615.23,438.66,494.48,570.35
2021-01-01,-124.29,53.37,377.79,487.28,601.42,438.81,488.31,588.71,416.40,477.45,600.55
2022-01-01,-124.29,53.37,410.39,477.95,618.56,382.90,483.90,577.00,414.95,515.51,610.19
2023-01-01,-124.29,53.37,428.56,473.59,564.96,402.38,467.97,586.95,401.45,479.94,560.53
2024-01-01,-124.29,53.37,462.82,525.80,624.33,404.99,517.39,581.82,391.24,503.86,571.57
2025-01-01,-124.29,53.37,413.03,493.31,590.89,438.02,490.39,549.18,386.16,502.27,551.94
2026-01-01,-124.29,53.37,424.36,508.24,604.38,437.17,510.91,592.44,420.01,481.37,551.56
2027-01-01,-124.29,53.37,402.47,485.26,558.88,391.76,482.26,562.65,406.78,497.56,578.34
2028-01-01,-124.29,53.37,419.14,484.93,581.33,459.97,491.44,570.60,420.52,521.40,610.23
2029-01-01,-124.29,53.37,414.70,496.54,572.80,415.22,509.78,579.67,416.96,518.72,636.09
2030-01-01,-124.29,53.37,417.23,548.49,635.55,419.50,500.49,561.46,399.68,493.69,561.81
