time,lon,lat,rcp26_cdd_p10,rcp26_cdd_p50,rcp26_cdd_p90,rcp45_cdd_p10,rcp45_cdd_p50,rcp45_cdd_p90,rcp85_cdd_p10,rcp85_cdd_p50,rcp85_cdd_p90
2031-01-01,-112.63,53.71,15.30,24.00,32.70,18.30,25.50,33.70,21.30,27.50,44.10
2032-01-01,-112.63,53.71,18.30,23.50,36.70,18.30,24.50,37.90,20.60,26.00,35.70
2033-01-01,-112.63,53.71,16.90,27.00,41.60,18.00,23.00,35.70,18.00,28.00,38.70
2034-01-01,-112.63,53.71,19.30,29.50,41.70,16.30,22.00,33.00,20.00,25.00,33.40
2035-01-01,-112.63,53.71,17.30,23.00,35.70,16.30,27.50,33.40,20.30,26.00,43.00
2036-01-01,-112.63,53.71,17.30,26.50,38.20,17.20,27.50,41.50,19.00,26.00,39.70
2037-01-01,-112.63,53.71,18.00,29.00,38.40,17.60,23.50,38.40,16.30,22.00,37.50
2038-01-01,-112.63,53.71,16.00,23.50,38.20,18.00,25.50,41.70,20.00,25.50,35.00
2039-01-01,-112.63,53.71,18.30,23.50,38.70,17.60,27.50,40.70,22.30,28.00,36.40
2040-01-01,-112.63,53.71,20.00,26.00,31.00,16.60,24.00,37.10,18.00,28.00,42.00
2041-01-01,-112.63,53.71,18.30,27.50,46.80,19.30,26.00,36.40,23.00,29.00,37.70
2042-01-01,-112.63,53.71,19.30,23.50,43.50,21.30,26.00,35.00,21.30,26.50,41.40
2043-01-01,-112.63,53.71,16.00,23.00,43.00,17.60,28.00,36.00,19.30,26.00,33.10
2044-01-01,-112.63,53.71,20.00,25.50,41.80,17.00,26.50,39.50,18.30,23.50,30.70
2045-01-01,-112.63,53.71,17.60,26.00,44.00,18.00,26.00,41.90,19.60,27.50,40.70
2046-01-01,-112.63,53.71,19.30,27.50,37.70,21.60,27.00,42.00,19.00,25.00,39.10
2047-01-01,-112.63,53.71,19.00,28.00,39.10,16.00,26.50,33.70,20.30,25.50,36.40
2048-01-01,-112.63,53.71,16.30,24.50,42.20,20.00,25.50,38.10,18.00,27.50,39.50
2049-01-01,-112.63,53.71,18.00,26.50,37.70,19.00,24.00,34.70,17.30,28.50,34.00
2050-01-01,-112.63,53.71,17.30,23.00,32.00,19.00,24.50,34.40,17.00,22.50,36.80
2051-01-01,-112.63,53.71,17.30,22.00,43.60,19.60,31.00,42.20,17.30,23.00,36.00
2052-01-01,-112.63,53.71,18.30,26.00,35.70,18.00,25.00,33.00,17.30,23.50,35.00
2053-01-01,-112.63,53.71,20.30,24.00,35.10,16.90,26.00,47.50,17.30,23.50,39.40
2054-01-01,-112.63,53.71,17.00,27.50,37.20,18.00,23.50,34.70,17.30,23.00,33.40
2055-01-01,-112.63,53.71,21.00,29.50,39.40,15.60,24.50,35.00,18.00,25.50,42.50
2056-01-01,-112.63,53.71,20.00,28.50,44.50,17.30,25.00,42.30,17.60,29.00,42.10
2057-01-01,-112.63,53.71,17.60,23.50,39.00,18.00,23.50,32.00,16.00,27.00,40.30
2058-01-01,-112.63,53.71,18.30,26.00,43.40,18.60,23.50,30.70,18.00,25.00,40.70
2059-01-01,-112.63,53.71,20.30,24.00,32.40,18.30,24.00,43.40,16.30,25.00,34.10
2060-01-01,-112.63,53.71,17.00,24.00,43.40,16.00,21.50,31.40,18.00,25.50,34.00
2061-01-01,-112.63,53.71,17.30,29.00,40.00,18.60,23.50,31.70,16.00,23.50,33.00
2062-01-01,-112.63,53.71,17.60,24.50,31.70,18.30,23.50,42.90,19.30,27.50,32.00
2063-01-01,-112.63,53.71,17.30,24.00,31.40,19.00,27.50,39.40,18.30,26.00,32.70
2064-01-01,-112.63,53.71,19.00,24.00,32.70,19.30,27.00,42.20,19.00,25.50,34.00
2065-01-01,-112.63,53.71,19.00,28.50,45.80,16.00,23.50,35.40,18.60,26.50,36.10
2066-01-01,-112.63,53.71,19.00,26.50,36.80,17.30,25.00,40.70,17.30,24.00,33.70
2067-01-01,-112.63,53.71,17.30,26.50,37.70,21.00,23.00,36.00,20.30,28.00,37.70
2068-01-01,-112.63,53.71,18.60,26.50,38.00,19.30,26.00,33.00,17.30,24.00,29.70
2069-01-01,-112.63,53.71,19.30,25.00,41.90,18.30,23.50,43.00,18.00,23.50,36.80
2070-01-01,-112.63,53.71,20.30,25.00,31.00,18.30,24.00,39.10,16.30,22.00,30.70
2071-01-01,-112.63,53.71,17.90,28.50,36.70,16.20,26.50,41.50,17.00,24.00,35.00
2072-01-01,-112.63,53.71,16.60,27.50,38.10,16.30,23.00,32.70,17.00,24.00,41.60
2073-01-01,-112.63,53.71,18.30,25.00,34.40,16.30,24.50,38.00,16.00,24.00,37.10
2074-01-01,-112.63,53.71,18.60,26.00,40.10,17.00,24.50,36.70,16.60,22.00,33.10
2075-01-01,-112.63,53.71,17.80,26.00,35.00,16.00,25.00,40.00,17.30,25.00,37.70
2076-01-01,-112.63,53.71,18.30,23.50,38.40,19.00,26.00,39.10,17.30,24.00,29.40
2077-01-01,-112.63,53.71,17.30,21.50,32.10,18.30,24.00,38.70,18.30,26.00,42.00
2078-01-01,-112.63,53.71,15.00,19.50,35.10,17.30,24.00,35.00,15.60,23.50,33.40
2079-01-01,-112.63,53.71,21.00,24.50,38.90,17.00,22.00,39.70,18.30,23.00,41.10
2080-01-01,-112.63,53.71,19.00,27.00,40.90,20.20,27.00,34.70,18.50,31.50,42.10
2081-01-01,-112.63,53.71,19.30,25.00,31.00,18.30,28.00,42.40,18.30,23.00,35.40
2082-01-01,-112.63,53.71,19.60,26.00,37.80,17.00,23.00,35.50,18.00,26.50,34.00
2083-01-01,-112.63,53.71,16.00,23.50,33.40,16.30,24.00,41.00,19.30,25.00,36.40
2084-01-01,-112.63,53.71,23.00,28.00,39.40,20.30,26.50,43.10,17.30,26.50,47.90
2085-01-01,-112.63,53.71,19.60,26.00,38.00,19.30,25.50,39.10,17.60,23.50,32.70
2086-01-01,-112.63,53.71,18.00,24.00,32.70,22.30,28.00,40.80,19.30,25.50,43.10
2087-01-01,-112.63,53.71,19.60,27.00,35.70,17.00,26.50,36.80,18.00,23.00,33.00
2088-01-01,-112.63,53.71,18.20,24.50,42.00,19.30,26.50,35.70,17.30,25.50,50.70
2089-01-01,-112.63,53.71,18.60,26.00,38.10,20.90,28.00,39.70,16.00,23.00,43.30
2090-01-01,-112.63,53.71,16.60,28.50,36.70,17.30,24.50,32.70,15.90,26.00,34.70
2091-01-01,-112.63,53.71,18.00,23.50,41.40,18.00,24.00,34.70,18.30,25.00,33.70
2092-01-01,-112.63,53.71,16.30,22.00,33.40,19.00,23.00,36.00,18.60,23.00,32.40
2093-01-01,-112.63,53.71,17.30,23.00,35.40,15.60,24.00,31.00,18.30,23.50,34.40
2094-01-01,-112.63,53.71,19.30,25.00,40.70,20.00,25.00,36.00,15.00,24.50,38.90
2095-01-01,-112.63,53.71,20.00,26.00,40.40,17.00,27.00,36.70,17.30,23.50,31.40
2096-01-01,-112.63,53.71,16.00,23.50,41.80,22.60,30.50,40.80,16.30,26.50,34.70
2097-01-01,-112.63,53.71,16.00,24.00,32.40,19.30,23.50,40.70,18.30,23.50,38.50
2098-01-01,-112.63,53.71,20.30,25.00,38.10,18.30,24.00,34.00,16.00,25.00,38.00
2099-01-01,-112.63,53.71,16.30,23.50,37.90,19.00,23.50,31.70,16.30,26.50,39.70
2100-01-01,-112.63,53.71,20.00,27.50,36.10,19.40,24.00,37.20,17.00,20.00,32.60
